,user,items,ratings
169,15,71,1
170,15,86,1
171,15,89,1
172,15,96,1
173,15,99,1
174,15,108,1
175,15,137,1
176,15,151,1
177,16,1,1
178,16,31,1
179,16,53,1
180,16,61,1
181,16,80,1
182,16,81,1
183,16,103,1
184,16,127,1
185,16,128,1
186,16,130,1
187,16,135,1
188,16,153,1
189,16,162,1
190,17,20,1
191,17,25,1
192,17,26,1
193,17,27,1
194,17,65,1
195,17,76,1
196,17,78,1
197,17,91,1
198,17,112,1
199,17,134,1
200,18,19,1
201,18,43,1
202,18,85,1
203,18,107,1
204,18,124,1
205,18,128,1
206,18,130,1
207,18,145,1
208,18,154,1
209,18,157,1
210,18,160,1
211,19,26,1
212,19,46,1
213,19,68,1
214,19,84,1
215,19,91,1
216,19,97,1
217,19,117,1
218,19,118,1
219,19,155,1
220,19,157,1
221,20,14,1
222,20,25,1
223,20,54,1
224,20,58,1
225,20,65,1
226,20,81,1
227,20,92,1
228,20,100,1
229,20,134,1
230,20,149,1
231,20,159,1
232,20,160,1
233,20,162,1
234,21,29,1
235,21,32,1
236,21,35,1
237,21,51,1
238,21,59,1
239,21,92,1
240,21,104,1
241,21,113,1
242,21,130,1
243,21,157,1
244,21,162,1
245,22,1,1
246,22,20,1
247,22,70,1
248,22,71,1
249,22,89,1
250,22,92,1
251,22,112,1
252,22,118,1
253,22,122,1
254,22,126,1
255,22,133,1
256,22,146,1
257,22,155,1
258,23,5,1
259,23,10,1
260,23,20,1
261,23,26,1
262,23,29,1
263,23,71,1
264,23,92,1
265,23,112,1
266,23,132,1
267,23,145,1
268,23,157,1
269,24,2,1
270,24,13,1
271,24,35,1
272,24,38,1
273,24,43,1
274,24,45,1
275,24,50,1
276,24,59,1
277,24,67,1
278,24,71,1
279,24,88,1
280,24,102,1
281,24,105,1
282,24,109,1
283,24,112,1
284,24,113,1
285,24,120,1
286,24,123,1
287,24,125,1
288,24,138,1
289,24,165,1
290,25,68,1
291,25,70,1
292,25,84,1
293,25,89,1
294,25,104,1
295,25,113,1
296,25,118,1
297,25,139,1
298,25,147,1
299,25,151,1
300,26,10,1
301,26,14,1
302,26,29,1
303,26,45,1
304,26,56,1
305,26,59,1
306,26,69,1
307,26,87,1
308,26,95,1
309,26,103,1
310,26,104,1
311,26,165,1
312,27,23,1
313,27,25,1
314,27,26,1
315,27,30,1
316,27,41,1
317,27,69,1
318,27,76,1
319,27,85,1
320,27,88,1
321,27,91,1
322,27,94,1
323,27,97,1
324,27,100,1
325,27,104,1
326,27,105,1
327,27,138,1
328,27,151,1
329,27,154,1
330,27,157,1
331,28,20,1
332,28,25,1
333,28,45,1
334,28,46,1
335,28,69,1
336,28,109,1
337,28,119,1
338,28,123,1
339,28,133,1
340,28,157,1
341,28,158,1
342,29,3,1
343,29,40,1
344,29,42,1
345,29,82,1
346,29,86,1
347,29,90,1
348,29,103,1
349,29,118,1
350,29,122,1
351,29,157,1
352,30,13,1
353,30,14,1
354,30,31,1
355,30,41,1
356,30,42,1
357,30,45,1
358,30,50,1
359,30,69,1
360,30,79,1
361,30,88,1
362,30,93,1
363,30,135,1
364,30,145,1
365,30,162,1
366,31,1,1
367,31,15,1
368,31,20,1
369,31,21,1
370,31,26,1
371,31,32,1
372,31,46,1
373,31,60,1
374,31,65,1
375,31,70,1
376,31,73,1
377,31,86,1
378,31,89,1
379,31,97,1
380,31,99,1
381,31,106,1
382,31,108,1
383,31,112,1
384,31,118,1
385,31,120,1
386,31,133,1
387,31,139,1
388,31,144,1
389,31,146,1
390,31,158,1
391,32,21,1
392,32,29,1
393,32,55,1
394,32,57,1
395,32,71,1
396,32,76,1
397,32,91,1
398,32,104,1
399,32,135,1
400,32,139,1
401,32,144,1
402,32,151,1
403,32,162,1
404,33,1,1
405,33,20,1
406,33,86,1
407,33,96,1
408,33,97,1
409,33,108,1
410,33,112,1
411,33,142,1
412,33,144,1
413,33,149,1
414,33,159,1
415,34,10,1
416,34,20,1
417,34,45,1
418,34,65,1
419,34,78,1
420,34,88,1
421,34,91,1
422,34,125,1
423,34,139,1
424,34,148,1
425,35,10,1
426,35,13,1
427,35,15,1
428,35,20,1
429,35,29,1
430,35,31,1
431,35,57,1
432,35,58,1
433,35,59,1
434,35,69,1
435,35,80,1
436,35,82,1
437,35,87,1
438,35,88,1
439,35,92,1
440,35,103,1
441,35,104,1
442,35,113,1
443,35,120,1
444,35,123,1
445,35,126,1
446,35,127,1
447,35,130,1
448,35,132,1
449,35,138,1
450,35,157,1
451,36,4,1
452,36,13,1
453,36,27,1
454,36,29,1
455,36,43,1
456,36,45,1
457,36,50,1
458,36,69,1
459,36,88,1
460,36,102,1
461,36,108,1
462,36,113,1
463,36,115,1
464,36,124,1
465,36,129,1
466,36,132,1
467,36,138,1
468,36,144,1
469,36,160,1
470,36,165,1
471,37,10,1
472,37,59,1
473,37,87,1
474,37,118,1
475,37,133,1
476,37,138,1
477,37,147,1
478,37,153,1
479,37,156,1
480,37,157,1
481,38,5,1
482,38,22,1
483,38,46,1
484,38,56,1
485,38,58,1
486,38,59,1
487,38,80,1
488,38,87,1
489,38,99,1
490,38,113,1
491,38,135,1
492,38,163,1
493,39,13,1
494,39,25,1
495,39,50,1
496,39,65,1
497,39,67,1
498,39,73,1
499,39,76,1
500,39,100,1
501,39,106,1
502,39,120,1
503,39,148,1
504,40,1,1
505,40,12,1
506,40,31,1
507,40,41,1
508,40,43,1
509,40,50,1
510,40,58,1
511,40,102,1
512,40,103,1
513,40,107,1
514,40,124,1
515,40,127,1
516,40,129,1
517,40,139,1
518,40,145,1
519,41,13,1
520,41,35,1
521,41,44,1
522,41,85,1
523,41,88,1
524,41,104,1
525,41,117,1
526,41,120,1
527,41,123,1
528,41,148,1
529,41,157,1
530,42,6,1
531,42,27,1
532,42,29,1
533,42,59,1
534,42,63,1
535,42,65,1
536,42,73,1
537,42,82,1
538,42,86,1
539,42,88,1
540,42,96,1
541,42,102,1
542,42,113,1
543,42,115,1
544,42,121,1
545,42,123,1
546,42,131,1
547,42,137,1
548,42,142,1
549,42,144,1
550,42,145,1
551,42,148,1
552,42,150,1
553,42,157,1
554,42,160,1
555,43,29,1
556,43,45,1
557,43,54,1
558,43,67,1
559,43,69,1
560,43,80,1
561,43,88,1
562,43,130,1
563,43,135,1
564,43,165,1
565,44,20,1
566,44,24,1
567,44,46,1
568,44,60,1
569,44,65,1
570,44,70,1
571,44,73,1
572,44,82,1
573,44,89,1
574,44,112,1
575,44,121,1
576,44,134,1
577,44,138,1
578,44,139,1
579,44,147,1
580,45,29,1
581,45,56,1
582,45,59,1
583,45,61,1
584,45,69,1
585,45,81,1
586,45,130,1
587,45,135,1
588,45,139,1
589,45,164,1
590,46,2,1
591,46,5,1
592,46,13,1
593,46,25,1
594,46,26,1
595,46,45,1
596,46,50,1
597,46,59,1
598,46,65,1
599,46,67,1
600,46,87,1
601,46,104,1
602,46,113,1
603,46,123,1
604,46,124,1
605,46,138,1
606,46,139,1
607,46,143,1
608,46,153,1
609,46,157,1
610,46,165,1
611,47,58,1
612,47,68,1
613,47,78,1
614,47,94,1
615,47,106,1
616,47,137,1
617,47,142,1
618,47,148,1
619,47,150,1
620,47,159,1
621,48,10,1
622,48,11,1
623,48,13,1
624,48,23,1
625,48,29,1
626,48,38,1
627,48,47,1
628,48,69,1
629,48,81,1
630,48,88,1
631,48,119,1
632,48,120,1
633,48,123,1
634,48,124,1
635,48,128,1
636,48,130,1
637,48,138,1
638,48,148,1
639,48,154,1
640,48,162,1
641,49,7,1
642,49,26,1
643,49,30,1
644,49,46,1
645,49,63,1
646,49,82,1
647,49,84,1
648,49,91,1
649,49,112,1
650,49,147,1
651,50,1,1
652,50,6,1
653,50,11,1
654,50,21,1
655,50,25,1
656,50,30,1
657,50,54,1
658,50,56,1
659,50,76,1
660,50,78,1
661,50,91,1
662,50,94,1
663,50,106,1
664,50,126,1
665,50,132,1
666,50,150,1
667,50,159,1
668,51,10,1
669,51,29,1
670,51,58,1
671,51,59,1
672,51,69,1
673,51,81,1
674,51,104,1
675,51,126,1
676,51,138,1
677,51,157,1
678,52,29,1
679,52,38,1
680,52,45,1
681,52,67,1
682,52,69,1
683,52,80,1
684,52,88,1
685,52,99,1
686,52,113,1
687,52,123,1
688,52,130,1
689,52,145,1
690,53,1,1
691,53,3,1
692,53,13,1
693,53,20,1
694,53,27,1
695,53,45,1
696,53,49,1
697,53,105,1
698,53,111,1
699,53,149,1
700,53,151,1
701,53,162,1
702,54,9,1
703,54,20,1
704,54,26,1
705,54,40,1
706,54,70,1
707,54,71,1
708,54,73,1
709,54,81,1
710,54,89,1
711,54,96,1
712,54,99,1
713,54,112,1
714,54,139,1
715,54,147,1
716,54,157,1
717,55,13,1
718,55,21,1
719,55,35,1
720,55,45,1
721,55,77,1
722,55,88,1
723,55,107,1
724,55,109,1
725,55,118,1
726,55,123,1
727,55,125,1
728,55,162,1
729,56,10,1
730,56,14,1
731,56,21,1
732,56,41,1
733,56,65,1
734,56,103,1
735,56,124,1
736,56,126,1
737,56,137,1
738,56,138,1
739,56,151,1
740,56,162,1
741,57,10,1
742,57,26,1
743,57,35,1
744,57,45,1
745,57,69,1
746,57,80,1
747,57,88,1
748,57,97,1
749,57,123,1
750,57,148,1
751,57,162,1
752,58,1,1
753,58,7,1
754,58,10,1
755,58,31,1
756,58,52,1
757,58,54,1
758,58,58,1
759,58,74,1
760,58,81,1
761,58,97,1
762,58,106,1
763,58,133,1
764,58,141,1
765,58,142,1
766,58,148,1
767,58,150,1
768,58,151,1
769,58,159,1
770,59,5,1
771,59,15,1
772,59,29,1
773,59,59,1
774,59,80,1
775,59,97,1
776,59,121,1
777,59,126,1
778,59,153,1
779,59,163,1
780,60,1,1
781,60,22,1
782,60,28,1
783,60,32,1
784,60,46,1
785,60,85,1
786,60,91,1
787,60,126,1
788,60,129,1
789,60,144,1
790,60,150,1
791,60,159,1
792,61,5,1
793,61,9,1
794,61,25,1
795,61,36,1
796,61,86,1
797,61,99,1
798,61,110,1
799,61,134,1
800,61,136,1
801,61,153,1
802,62,10,1
803,62,25,1
804,62,26,1
805,62,56,1
806,62,99,1
807,62,101,1
808,62,109,1
809,62,118,1
810,62,119,1
811,62,135,1
812,62,143,1
813,63,1,1
814,63,2,1
815,63,25,1
816,63,27,1
817,63,45,1
818,63,50,1
819,63,59,1
820,63,84,1
821,63,105,1
822,63,112,1
823,63,122,1
824,63,149,1
825,63,154,1
826,64,1,1
827,64,11,1
828,64,54,1
829,64,67,1
830,64,87,1
831,64,94,1
832,64,102,1
833,64,105,1
834,64,126,1
835,64,129,1
836,64,132,1
837,64,145,1
838,64,162,1
839,64,164,1
840,65,3,1
841,65,59,1
842,65,75,1
843,65,81,1
844,65,82,1
845,65,87,1
846,65,128,1
847,65,130,1
848,65,158,1
849,65,162,1
850,65,165,1
851,66,35,1
852,66,41,1
853,66,61,1
854,66,67,1
855,66,69,1
856,66,88,1
857,66,100,1
858,66,113,1
859,66,120,1
860,66,123,1
861,66,157,1
862,66,162,1
863,67,1,1
864,67,25,1
865,67,26,1
866,67,59,1
867,67,74,1
868,67,86,1
869,67,87,1
870,67,97,1
871,67,144,1
872,67,150,1
873,68,5,1
874,68,11,1
875,68,58,1
876,68,59,1
877,68,69,1
878,68,80,1
879,68,81,1
880,68,99,1
881,68,105,1
882,68,119,1
883,68,135,1
884,68,162,1
885,68,165,1
886,69,1,1
887,69,63,1
888,69,64,1
889,69,78,1
890,69,86,1
891,69,90,1
892,69,95,1
893,69,100,1
894,69,102,1
895,69,111,1
896,69,115,1
897,69,117,1
898,69,118,1
899,69,126,1
900,69,138,1
901,69,142,1
902,69,150,1
903,69,159,1
904,69,165,1
905,70,2,1
906,70,13,1
907,70,51,1
908,70,59,1
909,70,65,1
910,70,67,1
911,70,69,1
912,70,88,1
913,70,106,1
914,70,113,1
915,70,120,1
916,70,138,1
917,70,148,1
918,71,3,1
919,71,4,1
920,71,12,1
921,71,45,1
922,71,68,1
923,71,76,1
924,71,82,1
925,71,94,1
926,71,102,1
927,71,124,1
928,71,151,1
929,72,26,1
930,72,32,1
931,72,40,1
932,72,49,1
933,72,52,1
934,72,65,1
935,72,68,1
936,72,92,1
937,72,110,1
938,72,138,1
939,72,146,1
940,73,3,1
941,73,25,1
942,73,26,1
943,73,30,1
944,73,49,1
945,73,78,1
946,73,84,1
947,73,91,1
948,73,105,1
949,73,144,1
950,74,1,1
951,74,13,1
952,74,29,1
953,74,31,1
954,74,35,1
955,74,59,1
956,74,88,1
957,74,113,1
958,74,126,1
959,74,155,1
960,74,162,1
961,75,50,1
962,75,54,1
963,75,56,1
964,75,65,1
965,75,77,1
966,75,100,1
967,75,104,1
968,75,106,1
969,75,125,1
970,75,126,1
971,75,142,1
972,75,155,1
973,75,157,1
974,75,162,1
975,76,28,1
976,76,32,1
977,76,51,1
978,76,68,1
979,76,81,1
980,76,84,1
981,76,85,1
982,76,115,1
983,76,144,1
984,76,150,1
985,77,5,1
986,77,14,1
987,77,18,1
988,77,26,1
989,77,74,1
990,77,80,1
991,77,87,1
992,77,104,1
993,77,118,1
994,77,121,1
995,77,133,1
996,77,143,1
997,77,151,1
998,77,157,1
999,77,158,1
1000,77,162,1
1001,78,1,1
1002,78,27,1
1003,78,28,1
1004,78,46,1
1005,78,54,1
1006,78,58,1
1007,78,73,1
1008,78,130,1
1009,78,145,1
1010,78,150,1
1011,78,153,1
1012,79,1,1
1013,79,22,1
1014,79,25,1
1015,79,28,1
1016,79,46,1
1017,79,51,1
1018,79,57,1
1019,79,58,1
1020,79,59,1
1021,79,68,1
1022,79,69,1
1023,79,86,1
1024,79,100,1
1025,79,118,1
1026,79,123,1
1027,79,124,1
1028,79,126,1
1029,79,129,1
1030,79,142,1
1031,79,148,1
1032,79,155,1
1033,79,157,1
1034,79,161,1
1035,80,3,1
1036,80,5,1
1037,80,18,1
1038,80,22,1
1039,80,29,1
1040,80,56,1
1041,80,58,1
1042,80,76,1
1043,80,103,1
1044,80,113,1
1045,80,115,1
1046,80,120,1
1047,80,132,1
1048,80,143,1
1049,80,144,1
1050,80,150,1
1051,80,153,1
1052,80,160,1
1053,81,4,1
1054,81,26,1
1055,81,34,1
1056,81,86,1
1057,81,90,1
1058,81,91,1
1059,81,99,1
1060,81,107,1
1061,81,108,1
1062,81,110,1
1063,81,139,1
1064,81,158,1
1065,82,13,1
1066,82,23,1
1067,82,29,1
1068,82,60,1
1069,82,65,1
1070,82,67,1
1071,82,88,1
1072,82,98,1
1073,82,100,1
1074,82,104,1
1075,82,113,1
1076,82,134,1
1077,82,141,1
1078,82,148,1
1079,83,1,1
1080,83,7,1
1081,83,10,1
1082,83,11,1
1083,83,14,1
1084,83,23,1
1085,83,25,1
1086,83,28,1
1087,83,29,1
1088,83,33,1
1089,83,38,1
1090,83,45,1
1091,83,54,1
1092,83,56,1
1093,83,59,1
1094,83,67,1
1095,83,69,1
1096,83,76,1
1097,83,88,1
1098,83,97,1
1099,83,99,1
1100,83,100,1
1101,83,105,1
1102,83,108,1
1103,83,113,1
1104,83,115,1
1105,83,120,1
1106,83,127,1
1107,83,141,1
1108,83,142,1
1109,83,143,1
1110,83,148,1
1111,83,153,1
1112,83,159,1
1113,83,162,1
1114,84,5,1
1115,84,18,1
1116,84,30,1
1117,84,87,1
1118,84,91,1
1119,84,92,1
1120,84,104,1
1121,84,105,1
1122,84,112,1
1123,84,149,1
1124,84,151,1
1125,84,156,1
1126,85,13,1
1127,85,35,1
1128,85,36,1
1129,85,38,1
1130,85,45,1
1131,85,61,1
1132,85,65,1
1133,85,67,1
1134,85,79,1
1135,85,88,1
1136,85,91,1
1137,85,100,1
1138,85,102,1
1139,85,106,1
1140,85,110,1
1141,85,113,1
1142,85,128,1
1143,85,130,1
1144,85,148,1
1145,85,157,1
1146,85,162,1
1147,86,4,1
1148,86,11,1
1149,86,30,1
1150,86,47,1
1151,86,76,1
1152,86,78,1
1153,86,105,1
1154,86,120,1
1155,86,126,1
1156,86,144,1
1157,86,150,1
1158,86,157,1
1159,87,5,1
1160,87,31,1
1161,87,49,1
1162,87,50,1
1163,87,59,1
1164,87,73,1
1165,87,87,1
1166,87,101,1
1167,87,108,1
1168,87,135,1
1169,88,4,1
1170,88,10,1
1171,88,31,1
1172,88,34,1
1173,88,41,1
1174,88,42,1
1175,88,43,1
1176,88,50,1
1177,88,53,1
1178,88,77,1
1179,88,78,1
1180,88,94,1
1181,88,106,1
1182,88,126,1
1183,88,128,1
1184,88,129,1
1185,88,130,1
1186,88,132,1
1187,88,134,1
1188,88,154,1
1189,88,159,1
1190,88,162,1
1191,89,3,1
1192,89,10,1
1193,89,13,1
1194,89,29,1
1195,89,45,1
1196,89,46,1
1197,89,56,1
1198,89,59,1
1199,89,67,1
1200,89,71,1
1201,89,86,1
1202,89,118,1
1203,89,121,1
1204,89,143,1
1205,89,155,1
1206,89,156,1
1207,89,157,1
1208,89,158,1
1209,90,5,1
1210,90,10,1
1211,90,18,1
1212,90,27,1
1213,90,42,1
1214,90,56,1
1215,90,82,1
1216,90,129,1
1217,90,132,1
1218,90,151,1
1219,90,162,1
1220,91,3,1
1221,91,4,1
1222,91,24,1
1223,91,54,1
1224,91,91,1
1225,91,121,1
1226,91,139,1
1227,91,150,1
1228,91,155,1
1229,91,165,1
1230,92,7,1
1231,92,14,1
1232,92,76,1
1233,92,82,1
1234,92,90,1
1235,92,97,1
1236,92,120,1
1237,92,138,1
1238,92,145,1
1239,92,150,1
1240,92,162,1
1241,93,13,1
1242,93,31,1
1243,93,35,1
1244,93,41,1
1245,93,45,1
1246,93,50,1
1247,93,59,1
1248,93,113,1
1249,93,127,1
1250,93,130,1
1251,93,148,1
1252,93,151,1
1253,93,157,1
1254,93,162,1
1255,94,20,1
1256,94,24,1
1257,94,26,1
1258,94,51,1
1259,94,65,1
1260,94,80,1
1261,94,91,1
1262,94,100,1
1263,94,107,1
1264,94,133,1
1265,94,138,1
1266,94,148,1
1267,94,153,1
1268,94,164,1
1269,95,27,1
1270,95,68,1
1271,95,85,1
1272,95,103,1
1273,95,115,1
1274,95,119,1
1275,95,126,1
1276,95,130,1
1277,95,132,1
1278,95,150,1
1279,95,162,1
1280,96,11,1
1281,96,35,1
1282,96,50,1
1283,96,54,1
1284,96,59,1
1285,96,88,1
1286,96,125,1
1287,96,127,1
1288,96,132,1
1289,96,144,1
1290,96,164,1
1291,97,1,1
1292,97,25,1
1293,97,29,1
1294,97,46,1
1295,97,54,1
1296,97,80,1
1297,97,101,1
1298,97,107,1
1299,97,143,1
1300,97,151,1
1301,97,155,1
1302,98,22,1
1303,98,53,1
1304,98,59,1
1305,98,81,1
1306,98,103,1
1307,98,118,1
1308,98,126,1
1309,98,127,1
1310,98,128,1
1311,98,130,1
1312,98,162,1
1313,99,1,1
1314,99,56,1
1315,99,81,1
1316,99,97,1
1317,99,99,1
1318,99,101,1
1319,99,130,1
1320,99,135,1
1321,99,145,1
1322,99,162,1
1323,100,2,1
1324,100,5,1
1325,100,10,1
1326,100,26,1
1327,100,32,1
1328,100,61,1
1329,100,63,1
1330,100,100,1
1331,100,130,1
1332,100,133,1
1333,100,134,1
1334,100,139,1
1335,100,149,1
1336,100,157,1
1337,100,162,1
1338,101,1,1
1339,101,42,1
1340,101,53,1
1341,101,58,1
1342,101,67,1
1343,101,85,1
1344,101,103,1
1345,101,119,1
1346,101,127,1
1347,101,128,1
1348,101,145,1
1349,101,157,1
1350,101,162,1
1351,102,25,1
1352,102,56,1
1353,102,65,1
1354,102,70,1
1355,102,73,1
1356,102,77,1
1357,102,84,1
1358,102,108,1
1359,102,110,1
1360,102,114,1
1361,102,122,1
1362,102,126,1
1363,102,143,1
1364,102,155,1
1365,103,10,1
1366,103,11,1
1367,103,14,1
1368,103,26,1
1369,103,29,1
1370,103,41,1
1371,103,51,1
1372,103,61,1
1373,103,67,1
1374,103,69,1
1375,103,81,1
1376,103,97,1
1377,103,102,1
1378,103,107,1
1379,103,113,1
1380,103,119,1
1381,103,124,1
1382,103,126,1
1383,103,145,1
1384,104,7,1
1385,104,9,1
1386,104,11,1
1387,104,24,1
1388,104,26,1
1389,104,64,1
1390,104,82,1
1391,104,99,1
1392,104,115,1
1393,104,120,1
1394,104,121,1
1395,104,136,1
1396,104,151,1
1397,105,5,1
1398,105,41,1
1399,105,47,1
1400,105,59,1
1401,105,81,1
1402,105,82,1
1403,105,92,1
1404,105,99,1
1405,105,100,1
1406,105,109,1
1407,105,123,1
1408,105,124,1
1409,105,135,1
1410,105,157,1
1411,106,5,1
1412,106,29,1
1413,106,41,1
1414,106,59,1
1415,106,61,1
1416,106,68,1
1417,106,69,1
1418,106,81,1
1419,106,103,1
1420,106,105,1
1421,106,106,1
1422,106,113,1
1423,106,119,1
1424,106,138,1
1425,106,142,1
1426,106,157,1
1427,107,10,1
1428,107,29,1
1429,107,51,1
1430,107,85,1
1431,107,100,1
1432,107,107,1
1433,107,113,1
1434,107,120,1
1435,107,123,1
1436,107,154,1
1437,108,7,1
1438,108,10,1
1439,108,13,1
1440,108,17,1
1441,108,50,1
1442,108,81,1
1443,108,82,1
1444,108,87,1
1445,108,118,1
1446,108,157,1
1447,109,11,1
1448,109,19,1
1449,109,22,1
1450,109,46,1
1451,109,81,1
1452,109,86,1
1453,109,89,1
1454,109,96,1
1455,109,102,1
1456,109,117,1
1457,109,120,1
1458,109,124,1
1459,109,132,1
1460,109,144,1
1461,109,150,1
1462,109,153,1
1463,109,159,1
1464,110,5,1
1465,110,9,1
1466,110,25,1
1467,110,65,1
1468,110,71,1
1469,110,73,1
1470,110,87,1
1471,110,99,1
1472,110,104,1
1473,110,138,1
1474,110,147,1
1475,111,6,1
1476,111,10,1
1477,111,27,1
1478,111,31,1
1479,111,54,1
1480,111,60,1
1481,111,75,1
1482,111,78,1
1483,111,81,1
1484,111,91,1
1485,111,97,1
1486,111,107,1
1487,111,110,1
1488,111,137,1
1489,111,145,1
1490,111,153,1
1491,111,154,1
1492,111,159,1
1493,111,160,1
1494,112,4,1
1495,112,6,1
1496,112,41,1
1497,112,43,1
1498,112,48,1
1499,112,75,1
1500,112,94,1
1501,112,124,1
1502,112,130,1
1503,112,131,1
1504,112,154,1
1505,112,160,1
1506,113,26,1
1507,113,60,1
1508,113,65,1
1509,113,76,1
1510,113,80,1
1511,113,97,1
1512,113,117,1
1513,113,137,1
1514,113,145,1
1515,113,154,1
1516,113,157,1
1517,113,159,1
1518,113,160,1
1519,114,69,1
1520,114,71,1
1521,114,75,1
1522,114,89,1
1523,114,104,1
1524,114,107,1
1525,114,130,1
1526,114,138,1
1527,114,139,1
1528,114,156,1
1529,114,157,1
1530,115,13,1
1531,115,20,1
1532,115,41,1
1533,115,88,1
1534,115,100,1
1535,115,137,1
1536,115,142,1
1537,115,144,1
1538,115,145,1
1539,115,154,1
1540,116,1,1
1541,116,22,1
1542,116,29,1
1543,116,46,1
1544,116,59,1
1545,116,68,1
1546,116,69,1
1547,116,87,1
1548,116,113,1
1549,116,126,1
1550,117,29,1
1551,117,43,1
1552,117,48,1
1553,117,65,1
1554,117,67,1
1555,117,100,1
1556,117,123,1
1557,117,144,1
1558,117,148,1
1559,117,159,1
1560,118,11,1
1561,118,26,1
1562,118,29,1
1563,118,51,1
1564,118,67,1
1565,118,78,1
1566,118,88,1
1567,118,97,1
1568,118,100,1
1569,118,113,1
1570,118,126,1
1571,118,132,1
1572,118,138,1
1573,118,148,1
1574,118,150,1
1575,119,1,1
1576,119,4,1
1577,119,46,1
1578,119,51,1
1579,119,86,1
1580,119,115,1
1581,119,118,1
1582,119,125,1
1583,119,144,1
1584,119,154,1
1585,119,159,1
1586,120,10,1
1587,120,11,1
1588,120,29,1
1589,120,54,1
1590,120,61,1
1591,120,81,1
1592,120,85,1
1593,120,90,1
1594,120,97,1
1595,120,119,1
1596,120,129,1
1597,120,130,1
1598,120,132,1
1599,120,135,1
1600,121,11,1
1601,121,14,1
1602,121,56,1
1603,121,63,1
1604,121,81,1
1605,121,82,1
1606,121,87,1
1607,121,109,1
1608,121,136,1
1609,121,155,1
1610,122,20,1
1611,122,25,1
1612,122,26,1
1613,122,52,1
1614,122,65,1
1615,122,74,1
1616,122,96,1
1617,122,99,1
1618,122,110,1
1619,122,138,1
1620,122,158,1
1621,123,20,1
1622,123,27,1
1623,123,32,1
1624,123,37,1
1625,123,59,1
1626,123,76,1
1627,123,78,1
1628,123,97,1
1629,123,106,1
1630,123,113,1
1631,123,117,1
1632,123,124,1
1633,123,126,1
1634,123,142,1
1635,123,145,1
1636,123,150,1
1637,123,154,1
1638,123,159,1
1639,124,25,1
1640,124,61,1
1641,124,82,1
1642,124,92,1
1643,124,100,1
1644,124,101,1
1645,124,109,1
1646,124,113,1
1647,124,135,1
1648,124,143,1
1649,124,155,1
1650,124,157,1
1651,125,25,1
1652,125,56,1
1653,125,64,1
1654,125,76,1
1655,125,91,1
1656,125,105,1
1657,125,110,1
1658,125,121,1
1659,125,126,1
1660,125,137,1
1661,125,144,1
1662,125,150,1
1663,126,1,1
