movie,21bridgesmovie,47metersdown,abeautifuldaymovie,abominablemovie,adastramovie,adogsjourneymovie,aftermathmovie,aftermovie,ahiddenlifefilm,alitamovie,amazinggracemov,angelhasfallen,angrybirdsmovie,annabellemovie,annamovie,apollo11movie,arcticdogsmovie,arcticmovie,artofracingmovie,avengers,beachbummovie,bernadettefilm,blackandbluemovie,blackchristmas,blindedbythelightmovie,bombshellmovie,booksmart,breakthroughmovie,brianbanksmovie,brightburnmovie,brittanyrunsmov,captainmarvelofficial,captivestatemovie,catsmovie,charliesangels,childsplaymovie,clarathefilm,coldpursuitmovie,countdown,currentwarmovie,darkwatersmovie,detectivepikachumovie,disneyaladdin,disneyfrozen,disneymaleficent,doctorsleepmovie,dolemiteismyname,dontletgomovie,doramovie,downtonabbey_official,dumbo,escaperoom,everybodyknowsmovie,fastandfuriousmovie,fightingwmyfam,fivefeetapartfilm,fordvferrari,freaksthefilm,geminimanmovie,glassmovie,gloriabellmovie,godzillamovie,goldfinchmovie,goodboysmovie,goodliarmovie,gretafilm,halathemovie,happydeathdaymovie,harrietfilm,hellboymovie,hersmellmovie,highlifemovie,highstrungmovie,honeyboymovie,hotelmumbaifilm,httydragon,hustlemovie,hustlersmovie,isntitromantic,itmovieofficial,jayandsilentbob,johnwickmovie,jojorabbitmovie,jokermovie,judythefilm,jumanjimovie,justmercyfilm,knivesout,lalloronamovie,lastblackmansf,lastchristmasthemovie,latenightmovie,lighthousemovie,lionking,littlethemovie,littlewomenmovie,littlewoodsfilm,longshotmovie,lordsofchaosmovie,lucyintheskyfilm,mamovie2019,marriagestory,meettheaddams,meninblack,midsommarmovie,midwaymovie,missbalamovie,missinglinkfilm,motherlessbklyn,onceinhollywood,onthebasisofsex,overcomermovie,peanutbutterfalcon,petsematarymovie,piercingmovie,playingwithfire,playmobilthemovie,pomsmovie,queenandslim,rambomovie,readyornotfilm,richardjewellfilm,rocketmanmovie,scarystoriesmovie,secretlifeofpets,serenityfilm,shaftmovie,shazammovie,spidermanmovie,spiesindisguise,starwars,stormboymovie,stubermovie,taosdfilm,teenspiritmov,terminator,theaeronautsmov,thebestofenemies,thedeaddontdie,thefarewell,thehighwaymen,thehummingbirdprojectfilm,theintrudermovie,theirishmanfilm,thekitchenmovie,thelegomovie,themustangfilm,thenightingalefilm,theprodigymovie,thesunisalsoastar,theupsidefilm,tolkienmovie,toystory,triplefrontier,uglydolls,uncutgems,underthesilverlake,usmovie,wavesmovie,whatmenwant,wonderparkmovie,wrinklestheclown,xmenmovies,yardiefilm,yesterdaymovie,zombieland
breakthroughmovie,0.8514377,0.89754194,0.8257617,0.94068265,0.8574298,0.6747636,0.8568344,0.8921225,0.85316414,0.8327704,0.5263926,0.82593125,0.83798647,0.91280305,0.86015666,0.85651743,0.8596512,0.8601559,0.8606278,0.8502279,0.83496976,0.8499314,0.81812173,0.85883355,0.8590215,0.87975556,0.59507185,1.0000001,0.83665305,0.8188111,0.854343,0.8480061,0.8517802,0.6770483,0.81138355,0.7588504,0.7166473,0.78762543,0.8362874,0.8834739,0.8797561,0.8942962,0.8784681,0.7743956,0.85904384,0.8553709,0.8894859,0.86040354,0.85378194,0.8644073,0.8780393,0.8227281,0.83795786,0.7881647,0.8474629,0.88288206,0.8210066,0.89632595,0.8857539,0.87767845,0.8686811,0.9197169,0.85923374,0.84250647,0.8675684,0.800953,0.86949885,0.8513339,0.86174524,0.8326913,0.7966418,0.8622941,0.38974264,0.7650856,0.8742571,0.8384897,0.87886894,0.6499197,0.8717576,0.89982575,0.84167725,0.8475366,0.89902323,0.8992359,0.8584993,0.8597129,0.90189433,0.81668276,0.8673111,0.8430807,0.82357854,0.83394784,0.8622941,0.83221316,0.8281085,0.7669835,0.86801225,0.8879434,0.8257322,0.9052553,0.88610774,0.87214434,0.8114407,0.7793308,0.87900376,0.85097915,0.8182118,0.86040473,0.89398026,0.7627217,0.8366108,0.86389154,0.47512367,0.8841131,0.7105605,0.8216866,0.8627294,0.8402191,0.83981574,0.87889355,0.8387168,0.86748993,0.8698664,0.86974436,0.74063694,0.8686249,0.8370798,0.8922108,0.8048167,0.88394827,0.54063153,0.8526644,0.8599672,0.862676,0.77240634,0.8972771,0.85104764,0.77784115,0.81526834,0.874933,0.8940671,0.85316414,0.85281986,0.89114094,0.8417802,0.7995658,0.8516528,0.8898621,0.8073582,0.9076779,0.8029474,0.85114205,0.8445498,0.9217644,0.6498652,0.86632,0.88841015,0.8294255,0.88301057,0.81290835,0.8439131,0.85316414,0.9022212,0.7955843,0.85891265,0.8147106
brianbanksmovie,0.92451215,0.8815474,0.88217217,0.82621276,0.91945094,0.7049747,0.9034914,0.91078943,0.9217707,0.8832346,0.7028454,0.8899604,0.8640862,0.8240798,0.8955354,0.9185956,0.89333165,0.9400867,0.9058093,0.8779741,0.8766191,0.90846896,0.8147503,0.9098012,0.9202055,0.8492614,0.50676256,0.83665305,1.0000001,0.8742174,0.8572463,0.89285475,0.84062225,0.7992839,0.84408873,0.52780515,0.47573695,0.8860933,0.80419827,0.8918057,0.87902284,0.88015896,0.8942119,0.6531915,0.87214416,0.91961896,0.8579961,0.88290304,0.92928714,0.85474294,0.8845448,0.85102683,0.9115835,0.75785697,0.7782522,0.87300575,0.8912303,0.8627748,0.9367445,0.93172693,0.9100592,0.8988161,0.9328535,0.89116335,0.8784534,0.8703951,0.8394545,0.8914415,0.8943721,0.90502566,0.72927237,0.91060466,0.3919609,0.6813162,0.91825455,0.67091644,0.88360363,0.4728557,0.9228073,0.89727116,0.82605314,0.91656375,0.8723514,0.9288998,0.76390666,0.8106542,0.93430024,0.6742273,0.90810186,0.79787934,0.8922907,0.88405365,0.91060466,0.8013626,0.8799421,0.80473,0.9288636,0.9103739,0.90136,0.8598002,0.87230104,0.90656215,0.8465377,0.8097329,0.89424545,0.7948181,0.8386926,0.9156184,0.9129222,0.8266279,0.796489,0.9240905,0.41840324,0.90784943,0.5005654,0.8333366,0.8786846,0.9293361,0.6924006,0.93284965,0.9006983,0.9237282,0.9030987,0.922058,0.78200704,0.92235893,0.9263954,0.8330967,0.7642695,0.8296031,0.42274046,0.92410594,0.89451027,0.9524264,0.7838255,0.91952354,0.8655085,0.85514456,0.8883799,0.89398664,0.8794032,0.9217707,0.84323215,0.85997313,0.91311,0.9007405,0.89982504,0.75614,0.59554845,0.8514167,0.87375164,0.87185043,0.8265808,0.9234685,0.6745721,0.80583245,0.9020239,0.8904523,0.89109683,0.890492,0.8751651,0.9217707,0.89585507,0.9125304,0.9092047,0.7803014
brightburnmovie,0.8998931,0.905375,0.98412806,0.8155784,0.9291017,0.81776977,0.93958175,0.93969744,0.9531033,0.9513035,0.5760497,0.9293778,0.92866385,0.82962596,0.9396087,0.93926376,0.94266075,0.9283761,0.9251726,0.95110035,0.92690235,0.93267107,0.93298846,0.95003885,0.9349567,0.8801,0.5744989,0.8188111,0.8742174,1.0,0.91864324,0.9501351,0.83828884,0.7572349,0.88674855,0.59458447,0.52937543,0.94398284,0.8072929,0.91923505,0.891275,0.8947748,0.94439036,0.83030224,0.9456225,0.91693497,0.8224971,0.94171005,0.9119873,0.9105083,0.9467427,0.9797634,0.939516,0.8852639,0.9165397,0.897922,0.92808986,0.80828905,0.9221197,0.9309725,0.9490202,0.84034175,0.8730902,0.92834574,0.89077216,0.94035053,0.86725116,0.91149086,0.9250648,0.9284995,0.7672778,0.942816,0.38383937,0.73979425,0.93871015,0.7840103,0.88511217,0.51840496,0.9188814,0.92705196,0.8760666,0.87706566,0.90951586,0.9383718,0.78751516,0.91977906,0.9065114,0.81893164,0.95037717,0.8674645,0.9297612,0.8663524,0.942816,0.83542055,0.87806886,0.95442355,0.8729793,0.93934566,0.96130383,0.8943593,0.92234856,0.9041639,0.9258293,0.95286673,0.9589604,0.9140433,0.97886294,0.9406785,0.8902258,0.8719591,0.7943409,0.92964286,0.6291385,0.89463353,0.5747057,0.8766493,0.84846914,0.9212411,0.7514967,0.91633254,0.9246016,0.9266035,0.906076,0.9149445,0.7044659,0.93402374,0.9465813,0.93708354,0.9147604,0.8773455,0.65554357,0.93255955,0.9464221,0.9309812,0.7907446,0.9099136,0.9195578,0.8419416,0.9222052,0.94179773,0.91866964,0.9531033,0.932307,0.7746486,0.7837874,0.7981141,0.93657124,0.819162,0.65779227,0.88267004,0.7848315,0.9193172,0.92980665,0.91813254,0.6254988,0.86721486,0.94361705,0.9293776,0.9037078,0.8393163,0.87029666,0.9531033,0.91413397,0.92891246,0.9486027,0.9208837
brittanyrunsmov,0.9315278,0.9222336,0.9265437,0.86174965,0.9352155,0.8195501,0.9538514,0.95531255,0.9536659,0.8876785,0.5896551,0.9038005,0.89562726,0.84607404,0.9327913,0.94243413,0.94546247,0.9511408,0.9479024,0.9523383,0.9122937,0.94843733,0.84852034,0.94535834,0.93812364,0.86035955,0.4981055,0.854343,0.8572463,0.91864324,1.0000001,0.93374366,0.8713412,0.81712157,0.8502517,0.6727538,0.62912357,0.9228879,0.8853296,0.93959284,0.9174301,0.8756659,0.9534528,0.80685085,0.9429194,0.92381966,0.8727231,0.92753845,0.9148202,0.9242725,0.95508885,0.88986534,0.9541341,0.872396,0.8700035,0.9230402,0.9433227,0.8756332,0.929578,0.92521894,0.9569269,0.84350634,0.9059357,0.9103048,0.88414156,0.9076206,0.84060085,0.940516,0.95472234,0.94670063,0.84515715,0.95716906,0.4587778,0.85994583,0.94005203,0.8281974,0.8700066,0.6287109,0.93411,0.9064884,0.8406526,0.8725555,0.92492247,0.93668455,0.86021465,0.8778415,0.92003787,0.8522907,0.94701475,0.87810016,0.9489398,0.9204081,0.95716906,0.861853,0.9086171,0.84956324,0.85753775,0.9433375,0.955121,0.92173016,0.9384395,0.9279892,0.854553,0.84117097,0.9361199,0.87751055,0.89326406,0.9527664,0.888488,0.8556407,0.8064412,0.93483645,0.55558854,0.9236271,0.6612637,0.8937052,0.90567285,0.9404154,0.814483,0.93483275,0.9448359,0.9400037,0.9298744,0.92583144,0.7848677,0.94755715,0.91717637,0.936608,0.8070044,0.8867539,0.6007198,0.9371396,0.91412795,0.9451386,0.8775986,0.91193676,0.98952997,0.874445,0.9514004,0.9562352,0.925059,0.9536659,0.86431307,0.85418165,0.77668583,0.8306823,0.9641613,0.88931423,0.73070526,0.8781043,0.85585696,0.939535,0.8934492,0.9231124,0.7205472,0.93536395,0.93230337,0.9465831,0.94016606,0.8773793,0.90919644,0.9536659,0.93483627,0.9321914,0.9394645,0.81900245
captainmarvelofficial,0.9173728,0.8854594,0.95679766,0.8376438,0.9556011,0.8289973,0.9495825,0.96507215,0.9589107,0.9466664,0.5484689,0.9211822,0.89741576,0.8678568,0.9489462,0.9399272,0.9307701,0.9557394,0.94565904,0.9752429,0.91004455,0.93550634,0.8761033,0.9660656,0.94196063,0.8976742,0.5628856,0.8480061,0.89285475,0.9501351,0.93374366,0.9999998,0.88559437,0.7472282,0.88661,0.60535866,0.5251085,0.9455046,0.8260169,0.9547892,0.92568445,0.9117225,0.9603559,0.8396709,0.95411366,0.9345865,0.8447237,0.95458096,0.9359532,0.9151222,0.9590685,0.9287589,0.9572091,0.89119875,0.90404564,0.92031497,0.94363946,0.8665059,0.93782806,0.943655,0.9612342,0.87196326,0.8795709,0.9292674,0.91377145,0.95368063,0.8509776,0.9069374,0.94878244,0.93561053,0.7685824,0.9577203,0.33441508,0.7400937,0.95333076,0.77289546,0.876495,0.50648224,0.9172877,0.9358102,0.89496964,0.89524084,0.9147577,0.95128417,0.7874414,0.8899842,0.93843675,0.82063013,0.9623128,0.9058796,0.9408972,0.8577604,0.9577203,0.8862015,0.8763877,0.9155495,0.89115477,0.9568153,0.96549803,0.91917914,0.9459915,0.92206,0.91384244,0.89469403,0.9562799,0.905325,0.9269635,0.95160425,0.91110957,0.8246022,0.83558375,0.9431708,0.5810659,0.9206304,0.5806415,0.8690456,0.87116754,0.9342322,0.74590665,0.9390882,0.93599254,0.9366287,0.92237437,0.9348661,0.7507973,0.96350443,0.9578286,0.9431365,0.8930983,0.919034,0.68159187,0.93838847,0.94538647,0.95269614,0.8119235,0.9259824,0.92809355,0.82040614,0.9396273,0.9581681,0.9136036,0.9589107,0.8921698,0.80763537,0.7995876,0.8248644,0.9518577,0.84284896,0.6828004,0.90686315,0.797652,0.93504983,0.9230349,0.9195012,0.6256115,0.8895497,0.9547593,0.93572026,0.9114994,0.84224856,0.88618284,0.9589107,0.9385591,0.922669,0.95893973,0.88019055
captivestatemovie,0.8757872,0.8898326,0.86318755,0.8711539,0.8843897,0.7476254,0.8887896,0.91127175,0.8824364,0.89826936,0.4379196,0.8833998,0.8266853,0.9181238,0.9130142,0.8673501,0.8915572,0.8920183,0.8886812,0.8812119,0.8331391,0.89421135,0.8041004,0.9197601,0.851432,0.8910752,0.6083433,0.8517802,0.84062225,0.83828884,0.8713412,0.88559437,0.99999994,0.7503571,0.77399284,0.6874206,0.586865,0.8437626,0.839023,0.93988603,0.95076156,0.9033379,0.90246177,0.80348384,0.8979709,0.8942737,0.80969936,0.9303343,0.84378445,0.8866129,0.89711815,0.8581775,0.9142022,0.83666575,0.85671455,0.87429833,0.8345179,0.8357562,0.91161007,0.8911418,0.8935264,0.8984007,0.85953796,0.89411503,0.9265106,0.9174997,0.88995445,0.85427654,0.9348303,0.8757047,0.7963612,0.899374,0.28606236,0.736188,0.89429945,0.8171156,0.87153447,0.5363817,0.880139,0.91890615,0.8605044,0.925282,0.892943,0.9043232,0.8036703,0.87349063,0.8882002,0.840342,0.9069908,0.87797636,0.85001534,0.7995644,0.899374,0.920303,0.8891141,0.8262716,0.8438185,0.92115575,0.87023956,0.9177695,0.9324689,0.8527524,0.8599409,0.8197513,0.909558,0.8830096,0.8554907,0.8861941,0.90930516,0.7534705,0.94861424,0.8793557,0.4944287,0.8865531,0.62003756,0.82271194,0.87095803,0.87209535,0.81957996,0.9191225,0.8701823,0.8675043,0.89431506,0.88936293,0.7175027,0.89940256,0.87420416,0.8972089,0.82666975,0.90106046,0.597761,0.8766339,0.898509,0.89829504,0.7900836,0.9045129,0.8655493,0.7692324,0.879872,0.90975,0.88804793,0.8824364,0.84612125,0.77632195,0.8330558,0.7865088,0.9225896,0.86999613,0.76249415,0.928812,0.77156,0.9182429,0.89859945,0.8815948,0.6300156,0.8431236,0.9091351,0.88940775,0.8933348,0.823281,0.82905287,0.8824364,0.92911416,0.84722817,0.9050994,0.83449125
catsmovie,0.8439969,0.8118491,0.76183563,0.68072456,0.7683746,0.8065039,0.8279254,0.7909864,0.8222744,0.71307135,0.71008414,0.72602254,0.78515315,0.6743018,0.80497974,0.8286206,0.82482636,0.8052158,0.7944548,0.7965119,0.78439415,0.8662456,0.6903825,0.83134466,0.8111477,0.6935575,0.3638224,0.6770483,0.7992839,0.7572349,0.81712157,0.7472282,0.7503571,0.9999999,0.66548,0.48534578,0.49592033,0.8021336,0.81038594,0.8140944,0.80980533,0.6747388,0.7658051,0.58519244,0.76147044,0.79785967,0.7187077,0.7958842,0.77189285,0.7873294,0.7686248,0.73336107,0.8332621,0.6960416,0.64958453,0.78953373,0.774671,0.7669804,0.82083654,0.773729,0.81263757,0.6921183,0.8394317,0.7744055,0.76139784,0.7858812,0.7019648,0.7957995,0.8364029,0.8133446,0.68961114,0.8289095,0.6115998,0.7555464,0.77483284,0.64710724,0.771847,0.53203136,0.8132805,0.7442979,0.6420782,0.74791396,0.79927254,0.77163905,0.7306606,0.7175788,0.77297455,0.6860642,0.82134825,0.7262079,0.828589,0.82359064,0.8289095,0.7312718,0.8624665,0.6992046,0.7140735,0.7865792,0.79409695,0.75742084,0.75552505,0.7877154,0.71491194,0.71136826,0.80384064,0.6993059,0.729422,0.81362706,0.75804955,0.8107562,0.6700491,0.80604285,0.44802272,0.8107481,0.5480417,0.8378035,0.80048823,0.8319377,0.683677,0.8065463,0.8421664,0.76842624,0.8450866,0.7937908,0.85731786,0.8056818,0.7612625,0.77730536,0.6050673,0.64186674,0.40318316,0.8372296,0.7410305,0.8203832,0.76003367,0.7794099,0.82944524,0.8063458,0.87206644,0.8196572,0.77873105,0.8222744,0.7425012,0.68471587,0.6883476,0.68235916,0.8615756,0.72008276,0.53400713,0.7027549,0.8568622,0.83669305,0.7181194,0.7638522,0.85955745,0.777937,0.7849682,0.8528996,0.84518903,0.84893703,0.8485051,0.8222744,0.79106057,0.865722,0.83006305,0.64736074
charliesangels,0.8580174,0.84903747,0.878821,0.85264325,0.839656,0.8074263,0.8337476,0.86384004,0.8559883,0.8805645,0.5496559,0.8014376,0.89308393,0.81143165,0.8364193,0.88539,0.8800561,0.85559416,0.8479324,0.8860256,0.8946139,0.86055076,0.87728727,0.862439,0.861249,0.8649478,0.5009658,0.81138355,0.84408873,0.88674855,0.8502517,0.88661,0.77399284,0.66548,0.9999999,0.60917807,0.56820697,0.8267941,0.8253271,0.83500254,0.8274274,0.83616525,0.89723474,0.74405897,0.89668745,0.84686106,0.88553846,0.8526712,0.86604756,0.8526146,0.87985593,0.8843268,0.84002215,0.8758985,0.8443727,0.8204857,0.83438104,0.8589039,0.8931446,0.8884848,0.8569807,0.82441115,0.8535959,0.85458404,0.7768711,0.8517341,0.7936319,0.8549587,0.8327213,0.80478626,0.693806,0.8468605,0.3662167,0.72645915,0.86037874,0.7294299,0.81180555,0.5629274,0.8568588,0.86343247,0.89229035,0.78407055,0.84919065,0.8454419,0.73607826,0.87850124,0.877464,0.7570146,0.8682702,0.8668397,0.8292745,0.8475464,0.8468605,0.8316545,0.84026295,0.87462443,0.86138594,0.8678872,0.8476415,0.84194386,0.8645828,0.8661226,0.9076175,0.85298324,0.88011825,0.8504586,0.87110656,0.8437646,0.8025484,0.8245014,0.715284,0.82237214,0.54575807,0.88693184,0.5773664,0.8603533,0.82193863,0.8577856,0.70204014,0.82204646,0.815125,0.83211446,0.8492012,0.83692497,0.7493626,0.85069203,0.86700386,0.8884177,0.8530251,0.8405923,0.5644761,0.81769234,0.8422006,0.8623261,0.8140174,0.87336135,0.8522706,0.8011114,0.813097,0.85198265,0.8469083,0.8559883,0.89355034,0.8127356,0.7300619,0.72701544,0.85533,0.80904406,0.65746397,0.8161635,0.78922945,0.8357558,0.8799142,0.86924255,0.60603404,0.8336181,0.84408504,0.8633205,0.85813075,0.82507116,0.87272424,0.8559883,0.8864134,0.804025,0.8538508,0.8608051
childsplaymovie,0.6111881,0.7583874,0.58610964,0.7913501,0.6017244,0.5060515,0.62011653,0.6622696,0.60697556,0.6236823,0.21266511,0.5886269,0.58871436,0.7779922,0.6183092,0.6076583,0.63769305,0.5929438,0.62225014,0.63914305,0.60902625,0.5912411,0.6105283,0.60809624,0.5907385,0.6053061,0.62482727,0.7588504,0.52780515,0.59458447,0.6727538,0.60535866,0.6874206,0.48534578,0.60917807,1.0000001,0.944857,0.54990137,0.7711098,0.6354718,0.6211006,0.6367103,0.69140255,0.67384505,0.6713597,0.6057739,0.6925238,0.64003855,0.60274965,0.7132015,0.67629385,0.59481245,0.5907638,0.60986227,0.6966555,0.6587518,0.5781273,0.6583784,0.63692206,0.60260683,0.6590845,0.63404024,0.59461087,0.60236675,0.60115427,0.5914639,0.70310956,0.66375923,0.63410497,0.589682,0.8201031,0.6513177,0.44398543,0.7678386,0.6624862,0.936672,0.7346494,0.9092969,0.6832425,0.64656156,0.58893734,0.5823818,0.76322305,0.62376285,0.8963678,0.6617356,0.60060436,0.8620746,0.6357684,0.7242961,0.5731308,0.5567379,0.6513177,0.6809337,0.61305416,0.5581314,0.5783825,0.67094576,0.5848962,0.7266722,0.70920485,0.67064875,0.58329785,0.5585893,0.69208604,0.67653364,0.5962975,0.6063005,0.5926598,0.5007915,0.6657957,0.5979907,0.384418,0.5987551,0.92919594,0.5712851,0.7120121,0.59182864,0.92623,0.6256925,0.6076954,0.5900954,0.6243058,0.5837272,0.469449,0.6072576,0.55647635,0.7326078,0.5911879,0.72183317,0.49492007,0.57904655,0.6324207,0.5957408,0.72202873,0.6178952,0.6622863,0.57430303,0.61116487,0.6838246,0.7407417,0.60697556,0.63096523,0.68640447,0.5090642,0.46195,0.6252089,0.8475999,0.9850729,0.6841231,0.533231,0.63567066,0.6645065,0.65900964,0.54695505,0.79890233,0.6994208,0.60689354,0.73361933,0.50844204,0.5528051,0.60697556,0.7128911,0.53691995,0.60031784,0.58770883
clarathefilm,0.54990685,0.69334525,0.5017048,0.7344608,0.5074685,0.51135516,0.5629156,0.57640123,0.536433,0.5264264,0.25322676,0.51362264,0.54403305,0.66999793,0.5396403,0.55247974,0.5782974,0.5252578,0.546368,0.5614624,0.5678305,0.55180144,0.5727691,0.5209282,0.5331686,0.54783434,0.5287358,0.7166473,0.47573695,0.52937543,0.62912357,0.5251085,0.586865,0.49592033,0.56820697,0.944857,1.0000002,0.47540325,0.7270847,0.5533815,0.54927015,0.5334823,0.61078596,0.61306274,0.5904169,0.52698267,0.66422635,0.53394693,0.53657883,0.6352967,0.6003999,0.52824014,0.5106635,0.5479728,0.6257629,0.5877767,0.5095087,0.6526623,0.60000944,0.5326826,0.58587474,0.55244446,0.55858624,0.53851837,0.5000701,0.49705034,0.6451511,0.6150864,0.5594666,0.5289991,0.80003464,0.57687086,0.5836008,0.7980578,0.5792216,0.8802764,0.6405839,0.9535314,0.61427855,0.56404877,0.5234638,0.4967503,0.70668894,0.53863263,0.8521959,0.61028546,0.5509052,0.7834952,0.5491,0.6432736,0.49806035,0.55843943,0.57687086,0.6087077,0.5753705,0.47678953,0.5108744,0.6066994,0.5023243,0.66207993,0.623842,0.62570566,0.52655107,0.5033802,0.61002606,0.61543113,0.53392565,0.5308487,0.50894576,0.4992638,0.5506962,0.51758623,0.363136,0.5694581,0.94360185,0.57551,0.6649663,0.52791405,0.8807051,0.5465734,0.5497835,0.51793766,0.57551485,0.5069993,0.49516398,0.5366069,0.49019876,0.6784757,0.5038451,0.6171047,0.42076212,0.5283277,0.5300675,0.52455187,0.6873336,0.578601,0.6327198,0.5493582,0.5562027,0.61450005,0.6828655,0.536433,0.5980684,0.67075187,0.44855568,0.39458776,0.55761504,0.8168712,0.9028687,0.5935762,0.5243526,0.59068805,0.5650968,0.60114014,0.6295945,0.75235015,0.62249583,0.5390983,0.6856341,0.49875206,0.54446435,0.536433,0.6420309,0.47815117,0.5161095,0.53237206
coldpursuitmovie,0.9436501,0.89024794,0.96336573,0.78069454,0.96491957,0.8079553,0.97412246,0.9611445,0.98760426,0.91533846,0.59143335,0.9115337,0.8672735,0.8039992,0.9669626,0.95687175,0.9330327,0.9490007,0.9549459,0.95816535,0.9071608,0.94320005,0.814859,0.9691,0.9676998,0.84535706,0.5017962,0.78762543,0.8860933,0.94398284,0.9228879,0.9455046,0.8437626,0.8021336,0.8267941,0.54990137,0.47540325,0.99999976,0.8315578,0.936035,0.88784045,0.8699975,0.9539677,0.76114005,0.9474578,0.9599748,0.8051615,0.95163536,0.953528,0.8873571,0.95622134,0.9046048,0.9746425,0.82482654,0.84997535,0.9256009,0.9598781,0.80786777,0.93175495,0.9298609,0.9766066,0.8190812,0.8837885,0.92884344,0.89514005,0.93129605,0.8239125,0.949943,0.943489,0.9550753,0.760008,0.9779743,0.34492278,0.7153147,0.96741265,0.7330199,0.88220936,0.4795427,0.9388582,0.9056041,0.80323696,0.89347064,0.8993943,0.9425317,0.79046744,0.8358895,0.9008679,0.7801481,0.9657101,0.84299725,0.9800876,0.85165685,0.9779743,0.84193945,0.8634638,0.8965229,0.864636,0.95206094,0.9815709,0.8834265,0.93831223,0.9283241,0.88241994,0.85105747,0.9477069,0.86958826,0.901673,0.9770491,0.9001474,0.8181921,0.797181,0.9748363,0.4896411,0.9041464,0.52335083,0.8640015,0.87105054,0.9684112,0.7244253,0.9556129,0.9724103,0.9514474,0.95321476,0.95177555,0.73565143,0.96612066,0.9415495,0.9177676,0.8081945,0.8692721,0.5817064,0.9720785,0.947277,0.95908564,0.80166906,0.89671814,0.9293649,0.8757932,0.9521354,0.96362895,0.9067758,0.98760426,0.843179,0.78937894,0.7884298,0.8248877,0.9532375,0.7859087,0.6255406,0.85508186,0.81951416,0.93326265,0.8872882,0.91440475,0.63877845,0.87270945,0.94525933,0.95963997,0.90702665,0.8281544,0.8826017,0.98760426,0.89367014,0.98078287,0.97364676,0.8113489
countdown,0.92283416,0.9219273,0.822529,0.88501257,0.852794,0.774882,0.8681512,0.8836091,0.8742441,0.8191524,0.5822246,0.78729844,0.8331133,0.86310226,0.86653185,0.8934417,0.9106803,0.8553896,0.8895944,0.8729953,0.89462715,0.8805221,0.7558404,0.86441964,0.855006,0.8059413,0.54271984,0.8362874,0.80419827,0.8072929,0.8853296,0.8260169,0.839023,0.81038594,0.8253271,0.7711098,0.7270847,0.8315578,1.0000002,0.8677619,0.8606443,0.84429145,0.9042888,0.70045406,0.8974222,0.88404447,0.8923423,0.8581421,0.8829025,0.86389804,0.89866346,0.7986029,0.86054325,0.78426397,0.7953012,0.8916764,0.8433356,0.8901871,0.8828698,0.8663979,0.8756113,0.8225405,0.8795133,0.87308246,0.82974124,0.826261,0.8186387,0.9031284,0.8673295,0.84533167,0.8544572,0.88135713,0.5329149,0.8826551,0.8834896,0.8494159,0.91090304,0.7423695,0.91322595,0.8624276,0.7919215,0.8274159,0.90512425,0.85610867,0.88694185,0.8158119,0.85371435,0.8608169,0.87456185,0.87377894,0.8588402,0.8651087,0.88135713,0.8719509,0.89304125,0.7674316,0.8226679,0.8773006,0.8418327,0.8724251,0.89975387,0.90337175,0.81347555,0.7460854,0.8841709,0.83636767,0.7840933,0.87519276,0.84943694,0.8147744,0.78971547,0.86635256,0.46226424,0.89284307,0.74697363,0.8661729,0.93272114,0.90093774,0.8656463,0.8591248,0.8624312,0.85648966,0.9050551,0.84670085,0.8017129,0.8737836,0.82525766,0.8993671,0.7091672,0.8409195,0.48112613,0.8514913,0.8510718,0.87911123,0.911145,0.86309683,0.8857955,0.89745873,0.84988844,0.88288057,0.91242176,0.8742441,0.80547625,0.8611424,0.7530602,0.72853684,0.89224577,0.884147,0.81835365,0.8451029,0.8784731,0.8667408,0.85252553,0.8765068,0.7728349,0.9107355,0.8576962,0.89326155,0.92984724,0.83302605,0.88837945,0.8742441,0.923119,0.85212344,0.8651171,0.7308018
