username,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western
latenightmovie,0.037434608,0.028983325,0.029720426,0.03702098,0.040233403,0.03226441,0.030496925,0.3775072,0.03184995,0.030532986,0.028952122,0.032799512,0.031673014,0.03234157,0.02439627,0.025427371,0.03834498,0.0391469,0.023333162,0.030406952
lionking,0.16361666,0.14661887,0.16217503,0.17886126,0.20608497,0.19184554,0.20695752,0.48025283,0.15747672,0.15229762,0.20520553,0.16282135,0.17727536,0.17700368,0.17892757,0.14162347,0.16654378,0.1817599,0.17537138,0.17366618
littlethemovie,0.05993852,0.044055253,0.050987035,0.03461796,0.047451794,0.10097203,0.028155625,0.3974743,0.049661547,0.04087642,0.051422298,0.031243235,0.030213267,0.08662152,0.033981383,0.01694408,0.023782104,0.033355057,0.023255408,0.027090073
littlewoodsfilm,0.080575675,0.08622238,0.078226656,0.099089324,0.103363186,0.07160479,0.110217065,0.4742729,0.10934195,0.09952372,0.08323753,0.09531003,0.12304163,0.09598753,0.10158715,0.111872256,0.089648575,0.10781035,0.071599156,0.099449605
longshotmovie,0.094778985,0.083135396,0.09874347,0.08340955,0.115864515,0.092968196,0.0877043,0.42295924,0.08634433,0.07762307,0.08947632,0.07867232,0.08409226,0.09983608,0.07877153,0.06623244,0.09228334,0.09831509,0.07262117,0.078098536
mamovie2019,0.03736356,0.030366391,0.05064571,0.03163916,0.07123175,0.032131642,0.04395154,0.41152906,0.037060052,0.025991827,0.039402038,0.029031605,0.039371073,0.045418173,0.034337193,0.027347773,0.032645017,0.04028049,0.03189218,0.029252201
meninblack,0.04761958,0.03437683,0.06062311,0.030789196,0.114877194,0.039237797,0.052956015,0.4156363,0.056131393,0.032731205,0.038746893,0.037319064,0.052455753,0.053454757,0.043973714,0.030353457,0.024748027,0.037868947,0.04076448,0.03523007
midsommarmovie,0.24639204,0.18044981,0.20935607,0.1702618,0.27002546,0.20107779,0.1665776,0.44002923,0.20250908,0.19222441,0.16042617,0.19331181,0.19142944,0.16991624,0.20514894,0.14758864,0.13315141,0.14119604,0.16740572,0.18409103
missbalamovie,0.055067748,0.044586033,0.06916782,0.043581396,0.1083985,0.050896287,0.06731045,0.41287756,0.06027147,0.035908133,0.05396986,0.045476556,0.056897223,0.069343776,0.049491137,0.036004692,0.03544259,0.04952085,0.047680378,0.04110506
missinglinkfilm,0.2606487,0.24994358,0.20931068,0.27635944,0.26920965,0.2987855,0.2897506,0.48233232,0.22087967,0.24592659,0.30347133,0.2533958,0.25637323,0.24804714,0.2743395,0.22742316,0.27593774,0.2507312,0.2568543,0.271522
onceinhollywood,0.1406587,0.13340363,0.13707367,0.15006742,0.16213736,0.14336494,0.1507012,0.4546291,0.12589872,0.122279584,0.15390259,0.13434196,0.13542804,0.14038825,0.12593415,0.12333751,0.1586994,0.15672094,0.13370815,0.1373795
onthebasisofsex,0.066741616,0.064584225,0.09210184,0.08048892,0.082437426,0.055859894,0.07558763,0.43690944,0.092597544,0.07775858,0.06353876,0.07070753,0.09449631,0.08403498,0.084133476,0.075870395,0.06807518,0.08937335,0.045731574,0.07429513
overcomermovie,0.046147853,0.03220561,0.04014635,0.024207026,0.05725524,0.03697872,0.020948231,0.41556835,0.030021638,0.022243321,0.02894938,0.02098909,0.018448442,0.03252992,0.024903923,0.01605779,0.020208597,0.02220723,0.02312532,0.019170403
petsematarymovie,0.05016589,0.054985523,0.05006799,0.061228722,0.06757632,0.04359004,0.07677007,0.49238363,0.0663459,0.056473047,0.058701247,0.054059446,0.06499517,0.06390074,0.068353176,0.067175895,0.05766648,0.06895572,0.041289628,0.05602756
pomsmovie,0.040807188,0.034171432,0.028313786,0.024233669,0.045389622,0.05655977,0.030568391,0.39704084,0.029665083,0.023274183,0.03966567,0.02290222,0.019561023,0.047561437,0.0265055,0.012944847,0.024461836,0.02825126,0.020963073,0.020012617
rocketmanmovie,0.074007094,0.06286219,0.0974561,0.06594849,0.10054931,0.064330876,0.073782116,0.4285813,0.07655305,0.06526628,0.07097313,0.060478926,0.078247905,0.08468726,0.07501456,0.059844762,0.07169932,0.08312622,0.0545848,0.062945426
scarystoriesmovie,0.07191226,0.072651386,0.07629824,0.09938604,0.099681765,0.070816964,0.10837293,0.46809608,0.079793304,0.072610706,0.09531447,0.08391279,0.09806949,0.084420204,0.078332424,0.09245759,0.095862985,0.10753828,0.080886275,0.08879936
secretlifeofpets,0.12357214,0.09821674,0.10281941,0.05813545,0.156111,0.11206484,0.0702858,0.48326993,0.09517565,0.083975196,0.07292521,0.08545369,0.08150375,0.0810996,0.10106552,0.046437085,0.048392713,0.0493896,0.07192537,0.06563884
serenityfilm,0.03468862,0.024859399,0.042583108,0.020085156,0.08180645,0.02933538,0.036147058,0.39127114,0.03483197,0.018558294,0.027598262,0.023458123,0.03284684,0.039503932,0.027723938,0.016648293,0.015342981,0.022487283,0.026067734,0.020231396
shaftmovie,0.05976847,0.048123956,0.07003036,0.05151385,0.07260722,0.0489856,0.051143706,0.42150515,0.05495262,0.04793641,0.05160314,0.043877423,0.05047357,0.0588589,0.0533849,0.041234404,0.056097716,0.059902042,0.038270026,0.043881625
shazammovie,0.15905231,0.14114565,0.16491708,0.15678477,0.21620727,0.14880738,0.17703742,0.45891592,0.16427973,0.13497457,0.16403848,0.15180582,0.15523806,0.16298828,0.15454301,0.13796315,0.13865584,0.15986383,0.15574387,0.15012655
spidermanmovie,0.10879266,0.09649396,0.08951688,0.10676345,0.14159742,0.12653804,0.14108157,0.46066293,0.08905214,0.08517155,0.13224241,0.10089341,0.09647533,0.108867705,0.10460487,0.07720828,0.11082727,0.10458106,0.10100672,0.10210523
stubermovie,0.10436323,0.088703394,0.11623871,0.09526244,0.110489756,0.09956229,0.082155615,0.40686923,0.10751161,0.097873926,0.084813654,0.08809143,0.098638445,0.111380726,0.0893068,0.07298076,0.09498617,0.1085366,0.06695074,0.087013155
taosdfilm,0.07090929,0.06396228,0.062724054,0.08741674,0.07537964,0.06466991,0.06751728,0.41921115,0.07243475,0.06949681,0.06468564,0.07325965,0.07365385,0.06586698,0.058389306,0.06499922,0.0795522,0.08388072,0.056084424,0.071529955
teenspiritmov,0.13497114,0.12546507,0.115406066,0.15165627,0.16955456,0.1500381,0.17779389,0.46646902,0.13168943,0.12571886,0.16482195,0.13300118,0.1414679,0.14558873,0.14456025,0.12704486,0.14523098,0.15105349,0.13209707,0.14357474
thebestofenemies,0.12652898,0.11160347,0.13522193,0.12683767,0.12671712,0.119021714,0.10584298,0.42370778,0.13055643,0.124085695,0.1079444,0.11479637,0.123655975,0.12914956,0.113345355,0.10059339,0.12367967,0.13512155,0.08787152,0.113886565
thedeaddontdie,0.054673642,0.056531876,0.061587512,0.07479617,0.07984343,0.046061248,0.075856626,0.44484422,0.07722926,0.06306663,0.058707625,0.06682104,0.08784062,0.06660199,0.063509494,0.077701,0.062823564,0.08116135,0.052029103,0.06930244
thefarewell,0.10364148,0.11100289,0.10614136,0.13547504,0.11770275,0.09875247,0.11693451,0.45213273,0.13973933,0.12950951,0.0984534,0.12555423,0.15695143,0.118374616,0.11507285,0.1280236,0.11273241,0.13305235,0.090145975,0.12726507
thehummingbirdprojectfilm,0.054113448,0.045099795,0.06089285,0.041134924,0.090697914,0.058134228,0.062619,0.42330486,0.049922496,0.037560314,0.057221025,0.041867375,0.04886985,0.06337625,0.050085157,0.03049621,0.04349959,0.05112496,0.042227745,0.040189683
theintrudermovie,0.10603282,0.098123044,0.11768344,0.10983348,0.14292598,0.09046507,0.1263681,0.46312207,0.1151692,0.09689543,0.11092946,0.101805866,0.11386439,0.11613777,0.11107412,0.11199185,0.10814172,0.12336752,0.095976055,0.105410784
thekitchenmovie,0.08463916,0.093256295,0.0829916,0.10372409,0.10513696,0.07676217,0.11522427,0.49257255,0.09189823,0.080094725,0.104499996,0.08656868,0.09040132,0.09648767,0.09425154,0.10161072,0.101228744,0.107580245,0.08210924,0.08848071
thelegomovie,0.16051811,0.13341826,0.10745761,0.11192483,0.14145204,0.2812274,0.13267785,0.5267568,0.133769,0.14059836,0.19366148,0.106254816,0.09184486,0.20719337,0.1530379,0.07486382,0.10369223,0.117464185,0.097572714,0.09899956
themustangfilm,0.08493605,0.06356165,0.09704444,0.054525673,0.099916756,0.07324499,0.048765212,0.41076493,0.071029425,0.057786047,0.059381783,0.051694244,0.05604765,0.0739719,0.06297976,0.040119052,0.04852414,0.055393428,0.04643771,0.050082415
theprodigymovie,0.094613045,0.10293558,0.102696896,0.13171712,0.1245417,0.09070605,0.12689295,0.4606109,0.12446836,0.102540284,0.10670221,0.11487749,0.1435633,0.11281094,0.1044839,0.12592247,0.10219309,0.13202122,0.10180527,0.11676535
thesunisalsoastar,0.07255438,0.062976,0.07893166,0.06267738,0.09441835,0.055036426,0.06357014,0.43693823,0.06343424,0.052381396,0.06257045,0.0549559,0.056809038,0.06456533,0.05940166,0.054606795,0.06722298,0.06927225,0.054534286,0.05357954
theupsidefilm,0.042747825,0.034954786,0.056468964,0.04536894,0.049948484,0.034219056,0.04157856,0.40776333,0.050420254,0.043598145,0.037406623,0.037994206,0.050530165,0.05036837,0.046227247,0.03807497,0.042338073,0.050991327,0.02455011,0.03893882
tolkienmovie,0.20776078,0.19058055,0.18655726,0.21782303,0.2307038,0.20040834,0.22360435,0.46538588,0.20135865,0.18740946,0.21099609,0.20155385,0.21008596,0.19997475,0.20525879,0.1927503,0.1863532,0.19962317,0.19985402,0.20714214
toystory,0.1072616,0.11322436,0.10518539,0.105826735,0.18191445,0.1111227,0.1396378,0.46893385,0.111194015,0.0828006,0.14185882,0.10148138,0.105204195,0.12916622,0.10634604,0.097854584,0.0997974,0.119096786,0.12847456,0.100019544
triplefrontier,0.10331005,0.096729666,0.09925309,0.13063443,0.13009286,0.099639595,0.13622808,0.47006974,0.0980455,0.08409199,0.12983331,0.10653517,0.1057806,0.10754043,0.09357503,0.10964799,0.11453876,0.12724596,0.1199826,0.106687695
uglydolls,0.28981817,0.25060838,0.1473121,0.15209311,0.23370448,0.38688618,0.20683917,0.55410504,0.19311735,0.23629326,0.2379066,0.22793582,0.1489763,0.21430933,0.22956732,0.1186817,0.17264175,0.14128816,0.18342486,0.1761437
underthesilverlake,0.046628952,0.040590048,0.044031084,0.045719743,0.07213169,0.044252038,0.055811167,0.4236017,0.037713706,0.03193569,0.05282271,0.040721625,0.04154679,0.047120035,0.035342246,0.03543377,0.051672786,0.05247271,0.044580907,0.03978035
usmovie,0.09996867,0.08980772,0.064745545,0.10571924,0.13743305,0.10703719,0.13759992,0.4679406,0.083881795,0.08475652,0.122189134,0.09458056,0.09310663,0.0926922,0.096776515,0.09338206,0.11303127,0.10678458,0.103921115,0.10384849
whatmenwant,0.063002884,0.049498826,0.059638947,0.041460067,0.064513534,0.06766042,0.038370907,0.3890067,0.052908957,0.045181453,0.047116697,0.038910568,0.038924247,0.06470725,0.04224813,0.025638431,0.044134915,0.051109403,0.032417208,0.035304695
wonderparkmovie,0.053491056,0.045864612,0.06875628,0.015878618,0.13413954,0.05337444,0.036834598,0.460895,0.055547297,0.02455461,0.04170978,0.025077015,0.03514722,0.075686425,0.043771774,0.019451946,0.011819065,0.025871247,0.036305577,0.019070894
xmenmovies,0.12087867,0.11115217,0.13557649,0.09794882,0.19059417,0.09328514,0.12804642,0.45974916,0.1297063,0.10100803,0.10424745,0.105324656,0.1248188,0.12149125,0.12146002,0.111025125,0.09718791,0.11757007,0.10634613,0.10573551
yesterdaymovie,0.04208651,0.037872255,0.029384434,0.037349194,0.0649274,0.04418671,0.051302195,0.4202186,0.029448688,0.025970906,0.046370476,0.03642443,0.030967295,0.037971735,0.02827543,0.026394874,0.045562238,0.04186544,0.037840366,0.033863634
