username,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western
disneyaladdin,0.17188227,0.1347476,0.10974449,0.10821235,0.18401486,0.12082726,0.15819708,0.4296601,0.10132027,0.11547771,0.10474867,0.093598366,0.11555439,0.12689039,0.109050095,0.115959644,0.13079691,0.12161189,0.11439428,0.11893132
doramovie,0.17783445,0.14522183,0.102805614,0.07994607,0.18920496,0.12658754,0.1549434,0.43532902,0.06785521,0.13157305,0.11766386,0.07673803,0.08553761,0.14199895,0.08088991,0.0715906,0.096758306,0.09851003,0.1100505,0.0823988
dumbo,0.1187118,0.11512202,0.104147434,0.13240367,0.16109869,0.10639641,0.122495174,0.4621674,0.15898925,0.09817037,0.08862367,0.12297323,0.13469312,0.10043967,0.10828,0.14054516,0.1509653,0.12197423,0.108546704,0.14501211
escaperoom,0.15520474,0.14603019,0.10915947,0.105305105,0.18038827,0.115303755,0.16545218,0.4416666,0.09301621,0.12163052,0.09805021,0.08370584,0.09869343,0.12739116,0.104736984,0.10535151,0.12667057,0.099656254,0.10792935,0.103235304
everybodyknowsmovie,0.104812026,0.10559076,0.09607813,0.09009579,0.15664557,0.08896059,0.10733971,0.468896,0.1279417,0.08526358,0.068206996,0.082695186,0.10779083,0.10629776,0.10061252,0.10081658,0.11102849,0.09986395,0.10438755,0.10552734
fastandfuriousmovie,0.14802966,0.09946376,0.071774185,0.060604095,0.1618303,0.0898802,0.120417714,0.41338536,0.039943784,0.0946866,0.0853107,0.051326424,0.06080675,0.08403534,0.061588883,0.06661034,0.07400823,0.06978196,0.073209405,0.07321036
fightingwmyfam,0.07444948,0.060630083,0.06693679,0.076004356,0.11087188,0.07178977,0.06520897,0.4216624,0.08449641,0.05461219,0.044697434,0.073623806,0.08126077,0.040849924,0.057202548,0.09418735,0.08689779,0.07675007,0.062612325,0.12761316
fivefeetapartfilm,0.1604619,0.13425028,0.087132365,0.09990558,0.16022488,0.093393534,0.18937883,0.4023793,0.06950107,0.098428786,0.07845163,0.071498126,0.071273595,0.110010296,0.08787927,0.08965585,0.104730725,0.0869039,0.0812771,0.08863327
glassmovie,0.067783475,0.06668347,0.062042177,0.089922726,0.10310641,0.057183206,0.079993546,0.4956436,0.12367791,0.058707148,0.045134604,0.07842454,0.08289632,0.05658266,0.062267154,0.1018672,0.11844036,0.068662524,0.07118845,0.09592721
gloriabellmovie,0.062000364,0.049577802,0.062040657,0.05501604,0.12326977,0.06497076,0.041879058,0.42494372,0.072122216,0.049988747,0.048190147,0.06517339,0.09086892,0.036740094,0.05528429,0.06376651,0.05492723,0.06375721,0.05175692,0.10244593
godzillamovie,0.09648156,0.0816319,0.07878485,0.10471541,0.13580531,0.074083894,0.087230444,0.49555588,0.14183646,0.07519895,0.06697282,0.086667,0.11480379,0.082359225,0.09111035,0.13112894,0.12679866,0.09871438,0.09138912,0.11466479
goodboysmovie,0.110485464,0.0995287,0.07665548,0.047616422,0.119828224,0.11149582,0.07245454,0.50890756,0.075559914,0.10247433,0.09990913,0.07122275,0.05056873,0.11863592,0.050282657,0.036749452,0.073688895,0.06294149,0.0899142,0.039162517
gretafilm,0.08382493,0.082484126,0.06741941,0.09416613,0.10363135,0.069269866,0.10560778,0.44156352,0.10031858,0.064441144,0.04749638,0.075256616,0.0777435,0.059468,0.07153401,0.11310387,0.1315316,0.080072135,0.069696546,0.1165922
happydeathdaymovie,0.1599257,0.13403353,0.0866223,0.087150544,0.15831369,0.09899324,0.17848173,0.40125367,0.07193664,0.10069722,0.08166084,0.07080647,0.07632035,0.11166832,0.090405166,0.09018439,0.11480743,0.096785754,0.09127438,0.10363132
hellboymovie,0.15174362,0.106283486,0.0926165,0.091563076,0.15548712,0.09667802,0.14620274,0.41970772,0.084800154,0.08959326,0.07969794,0.07319492,0.09813464,0.10165271,0.094064206,0.10217011,0.121160924,0.09072694,0.09507081,0.093536675
hersmellmovie,0.10992125,0.097008586,0.09072462,0.089274555,0.15646929,0.09280127,0.10547471,0.46710348,0.10542756,0.08663425,0.070804685,0.071632236,0.08721724,0.09833363,0.10365483,0.10492551,0.105204016,0.09006673,0.0954473,0.10194123
highlifemovie,0.08754739,0.07957861,0.08695781,0.09204543,0.14367846,0.08835992,0.07266414,0.4580208,0.11992237,0.074465066,0.062823296,0.089247614,0.112778425,0.06309402,0.080557704,0.10352296,0.098802656,0.09090114,0.080182314,0.12749496
hotelmumbaifilm,0.09785211,0.14885443,0.08754116,0.13566,0.20284435,0.08109081,0.12018484,0.51783526,0.1537605,0.13213813,0.10282934,0.08294207,0.13564691,0.13535494,0.22054693,0.1752713,0.08702314,0.111483246,0.08075473,0.13313565
httydragon,0.16231239,0.09448969,0.101404995,0.10109788,0.17362139,0.20688057,0.07296622,0.4787302,0.18732592,0.13110098,0.19415966,0.11495811,0.07942951,0.154136,0.20106387,0.10944751,0.079265326,0.14403489,0.16094163,0.100726604
hustlemovie,0.08897251,0.10269785,0.09351826,0.06771886,0.14264765,0.103097916,0.07645121,0.46992505,0.058644682,0.09509322,0.0782294,0.08047542,0.07551989,0.08747375,0.051371545,0.051446587,0.065351635,0.062177718,0.07065934,0.06365347
isntitromantic,0.1316661,0.16133755,0.14513734,0.1085031,0.18745273,0.14761958,0.12600625,0.4871748,0.10674623,0.14903617,0.11924857,0.10884985,0.11170304,0.14707643,0.1035161,0.09093648,0.11722362,0.10239953,0.11862114,0.09474012
johnwickmovie,0.12185776,0.12575066,0.11150488,0.12604314,0.16335052,0.115757436,0.12650228,0.42961758,0.1588951,0.095011264,0.08642706,0.14453644,0.114708334,0.098654866,0.10253748,0.12794942,0.13947126,0.14430821,0.11250016,0.17281303
lalloronamovie,0.08386931,0.08647451,0.08008206,0.107604176,0.15207756,0.08870831,0.07515076,0.46190745,0.120655805,0.07706609,0.0727683,0.093690604,0.10201299,0.06438002,0.09881434,0.12432513,0.096684724,0.08316234,0.07155821,0.14603758
lastblackmansf,0.06848037,0.05509302,0.051056743,0.04635313,0.112844944,0.060927153,0.053058118,0.45844024,0.047686636,0.055256993,0.05708912,0.062111825,0.06646454,0.054429144,0.03970465,0.039227545,0.045321137,0.044284165,0.04286492,0.039144576
latenightmovie,0.101175666,0.06587961,0.064197004,0.071487695,0.14633387,0.08277184,0.07316783,0.3969831,0.061923563,0.061727256,0.060730368,0.07434252,0.07391149,0.04934615,0.05540204,0.08710873,0.062121123,0.0928981,0.068893045,0.13478115
lionking,0.14091146,0.1081382,0.10329372,0.1146273,0.17630109,0.09984875,0.12769008,0.4652646,0.12354106,0.10322085,0.10635805,0.10761744,0.14632651,0.1145584,0.108175725,0.12836477,0.13416773,0.10752982,0.104635954,0.09693578
littlethemovie,0.08949995,0.062178373,0.056043655,0.035712183,0.10250977,0.10164437,0.03838834,0.5396528,0.12190312,0.07667577,0.09017187,0.06939909,0.030520529,0.09479886,0.057243705,0.03468266,0.059814036,0.06348783,0.095033914,0.03821656
littlewoodsfilm,0.062023968,0.069844335,0.070129484,0.083293885,0.10670236,0.06979561,0.06755793,0.4509275,0.11021322,0.05903408,0.046887606,0.08773655,0.086625785,0.044522107,0.060851485,0.09622532,0.10383457,0.079283774,0.06590176,0.12704661
longshotmovie,0.15146154,0.14249614,0.12966919,0.10990012,0.19962046,0.14811468,0.12317544,0.4599902,0.1003333,0.13453144,0.12718889,0.11427122,0.12197843,0.13402101,0.099809825,0.09947726,0.10618782,0.11678517,0.11574268,0.11068073
mamovie2019,0.17957297,0.11850986,0.08556834,0.077358365,0.1831218,0.10512969,0.15274107,0.41075894,0.06088528,0.10670191,0.096622705,0.06248015,0.08198002,0.1079379,0.08607033,0.08761209,0.09672484,0.095697075,0.09561631,0.09695348
meninblack,0.118003935,0.083123565,0.06214592,0.04932773,0.138569,0.061553806,0.1035659,0.3977854,0.034524947,0.068550766,0.060409397,0.035556763,0.054577887,0.06216955,0.05571711,0.062357873,0.07077891,0.047933817,0.05675456,0.05479431
midsommarmovie,0.11901054,0.14775866,0.15122741,0.12500972,0.18538556,0.12891334,0.113577574,0.51357746,0.11476603,0.15294367,0.12667981,0.10978028,0.1386317,0.13130364,0.12228918,0.119378865,0.12366071,0.09392092,0.1055032,0.087316126
missbalamovie,0.12561426,0.115967214,0.10056141,0.0738281,0.17463917,0.110297054,0.10118958,0.45475578,0.07874426,0.105356574,0.10238618,0.0790523,0.092550665,0.11580899,0.08123109,0.07011163,0.079214245,0.08523762,0.08939582,0.06836498
missinglinkfilm,0.13382784,0.14069086,0.15663725,0.14217949,0.21436563,0.15544301,0.11063546,0.48008552,0.15659392,0.15139824,0.15285659,0.15285373,0.15102291,0.14302209,0.15370387,0.14567238,0.11724591,0.12958094,0.108760595,0.108685374
onceinhollywood,0.14430663,0.13474283,0.13332248,0.13311356,0.19704872,0.1461477,0.12298325,0.47282308,0.12834391,0.1327501,0.12511632,0.12711158,0.14041623,0.13147497,0.12265319,0.12991473,0.12580475,0.12582865,0.117574304,0.12454373
onthebasisofsex,0.0781374,0.08037305,0.077435404,0.09040213,0.123366445,0.08149743,0.07958391,0.4420191,0.108952254,0.06884587,0.05605793,0.09247634,0.0960795,0.057690352,0.07028699,0.10253179,0.10414213,0.095095634,0.07686505,0.1407102
overcomermovie,0.09236911,0.104406446,0.08413121,0.054355472,0.12599558,0.09372166,0.080920964,0.4824021,0.043947875,0.09726161,0.073515594,0.050398916,0.04518202,0.09899956,0.04944265,0.040908754,0.065666914,0.046073824,0.06705487,0.038360327
petsematarymovie,0.046392918,0.05370578,0.048707604,0.06935388,0.07251537,0.04590863,0.060546786,0.45896637,0.09335223,0.042196512,0.0300076,0.066173404,0.058914572,0.03376347,0.043996304,0.0812363,0.102797,0.05738011,0.049357593,0.09369588
pomsmovie,0.09287158,0.086162806,0.06490463,0.035889983,0.103179604,0.092591226,0.062003434,0.5090882,0.05189109,0.09318584,0.08358738,0.051966727,0.040439785,0.10466781,0.039106607,0.028866053,0.059972167,0.046289295,0.06867832,0.02573964
rocketmanmovie,0.17119148,0.15071738,0.12840283,0.116725236,0.20187682,0.14373934,0.15364063,0.4427177,0.11280227,0.13635379,0.121640384,0.11209932,0.1275169,0.14143202,0.11652258,0.11770281,0.12948683,0.13852969,0.12968943,0.1398369
scarystoriesmovie,0.101343215,0.078017265,0.07469797,0.10178155,0.12395662,0.08140692,0.09994036,0.4414843,0.10129133,0.06983623,0.057660967,0.08062193,0.09219816,0.060514748,0.07736176,0.1260697,0.12322241,0.08834216,0.07653576,0.12526563
secretlifeofpets,0.04847029,0.08889127,0.0891048,0.038724303,0.095757395,0.1356192,0.038088173,0.5217472,0.05411011,0.07842013,0.05778703,0.050657272,0.03304705,0.087658286,0.058788776,0.024205089,0.046304077,0.03116852,0.06861216,0.030077457
serenityfilm,0.13027102,0.09764829,0.07514721,0.053066432,0.15137246,0.07817894,0.1060009,0.41089237,0.030872047,0.094050825,0.08221322,0.042109758,0.049124748,0.08008757,0.053335726,0.053905696,0.059859812,0.048859745,0.058919817,0.04085645
shaftmovie,0.15651104,0.13968417,0.109895796,0.10823217,0.18435434,0.120737374,0.15667608,0.42316538,0.09405491,0.11705607,0.09969884,0.09925279,0.10679254,0.11989713,0.09811488,0.105685145,0.11410567,0.12092072,0.10876706,0.13027775
shazammovie,0.1395632,0.12550443,0.13751191,0.12531042,0.19907025,0.15159386,0.10851067,0.47293514,0.15202755,0.1380778,0.14226878,0.12773079,0.14177966,0.13782972,0.153139,0.13672179,0.11531204,0.13460428,0.121181875,0.110883445
spidermanmovie,0.116248876,0.09121418,0.08574507,0.0824464,0.16323861,0.09342739,0.095843375,0.44307896,0.08678278,0.088890016,0.09583703,0.092772245,0.100131154,0.09359029,0.0817475,0.084751606,0.080594,0.083696574,0.0724639,0.06392327
stubermovie,0.12583828,0.13036147,0.11854991,0.10601899,0.19461823,0.13507867,0.10693592,0.4642916,0.113968015,0.11918992,0.11158615,0.1264295,0.12856272,0.117046714,0.09287909,0.09819314,0.09890446,0.11942446,0.11102781,0.1293822
taosdfilm,0.08988273,0.07815969,0.07991755,0.091385245,0.13566732,0.08464137,0.0804089,0.44387066,0.10118845,0.07219604,0.059527516,0.08762646,0.09889904,0.05734074,0.06862101,0.106212705,0.09750754,0.09192997,0.07917383,0.13304022
teenspiritmov,0.11206049,0.08158311,0.091019005,0.090358555,0.14549625,0.099490166,0.08288318,0.46646413,0.099824846,0.086416155,0.08716524,0.08959651,0.111122996,0.08481857,0.08709979,0.08998236,0.09749669,0.08644071,0.08148095,0.08718082
thebestofenemies,0.12726313,0.14089385,0.13659832,0.12875164,0.19929263,0.14028534,0.11556205,0.46772677,0.14009205,0.12698713,0.11341345,0.14186025,0.14856052,0.12197769,0.11082703,0.12131962,0.11891204,0.13329294,0.12120107,0.15220916
thedeaddontdie,0.07578972,0.08261493,0.07259944,0.097171575,0.113339484,0.07307795,0.09266147,0.43334126,0.109550476,0.06369889,0.04891762,0.0883607,0.08274758,0.05377218,0.06683582,0.1069991,0.11714864,0.081560135,0.071068436,0.12796053
thefarewell,0.060423225,0.07845324,0.080274194,0.08026916,0.12453437,0.07301372,0.062232375,0.46004507,0.11370531,0.06627479,0.049072742,0.08336827,0.09576222,0.050278127,0.06625587,0.08402166,0.088335425,0.07300553,0.06978086,0.11803353
thehummingbirdprojectfilm,0.11807236,0.095201015,0.08074188,0.06710294,0.15605965,0.09125072,0.09816086,0.43839508,0.051487803,0.097272664,0.091994405,0.06743166,0.0742915,0.08409175,0.061559528,0.068635285,0.07329184,0.06797281,0.070400685,0.059934407
theintrudermovie,0.11812943,0.10556492,0.0946483,0.10560918,0.14855725,0.098873556,0.119552195,0.44916418,0.13647103,0.087026805,0.07360792,0.09559095,0.114172906,0.09886691,0.10383278,0.119873285,0.13831142,0.11298162,0.10531595,0.12777662
thekitchenmovie,0.079496294,0.07861203,0.070252776,0.0970065,0.10726163,0.06843716,0.09547916,0.46344256,0.11826366,0.064483136,0.048906207,0.0841513,0.08666664,0.06069112,0.068843365,0.10924521,0.12933877,0.07880214,0.07486427,0.110461235
thelegomovie,0.17999405,0.06835884,0.05874327,0.045577437,0.111098886,0.18843961,0.059295744,0.5171921,0.14069507,0.1364479,0.20608848,0.066691965,0.03743711,0.1437298,0.14842358,0.050626844,0.071243584,0.09829834,0.15454027,0.0460684
themustangfilm,0.11776337,0.14419046,0.11212519,0.08529547,0.1690391,0.104458064,0.12770301,0.45862332,0.06294432,0.12346411,0.0928801,0.07755318,0.07856059,0.11055893,0.07059887,0.068585545,0.09254244,0.06918725,0.0850451,0.07027289
theprodigymovie,0.07304296,0.071431786,0.07200527,0.08481574,0.11928269,0.073205024,0.070703864,0.46276847,0.107100695,0.06465706,0.050198436,0.07711384,0.093518436,0.052221537,0.06677118,0.096708626,0.09978104,0.07400671,0.0685682,0.113223135
thesunisalsoastar,0.1567738,0.14491001,0.10971433,0.1132198,0.17304769,0.11312729,0.17307541,0.42788446,0.10040444,0.11388445,0.09313932,0.09596908,0.10364854,0.12777719,0.1017732,0.105778396,0.12762535,0.11184001,0.10589194,0.11178905
theupsidefilm,0.09403846,0.095419765,0.07481027,0.08769655,0.13413969,0.08505592,0.10586989,0.41365495,0.08532277,0.074418366,0.06045392,0.08504528,0.08216089,0.06695914,0.070426375,0.09709498,0.09663704,0.09681845,0.07712695,0.14074382
tolkienmovie,0.13962942,0.10931569,0.110298336,0.12928313,0.17780209,0.107043,0.117713064,0.4832021,0.14888084,0.10543904,0.10186359,0.1081188,0.1469985,0.11671856,0.124804705,0.1445455,0.13866049,0.11828917,0.11199999,0.121691585
toystory,0.2949481,0.12488237,0.12773186,0.14189586,0.21258774,0.23201844,0.14342657,0.47861552,0.20416054,0.18623391,0.27120787,0.14515656,0.12454155,0.2064664,0.23040798,0.15735456,0.13978606,0.20759243,0.21340343,0.118108004
triplefrontier,0.12217009,0.08645064,0.0749051,0.097956836,0.13472405,0.08293858,0.12132031,0.446615,0.1102522,0.07333252,0.061842024,0.07535878,0.09663975,0.08579895,0.08532697,0.113958,0.12779981,0.0907276,0.087965935,0.10226679
uglydolls,0.1277715,0.049672544,0.047077388,0.038714707,0.10377383,0.20754406,0.03644705,0.54457176,0.140897,0.12779269,0.2003319,0.04543951,0.021238506,0.10214764,0.22298178,0.0553627,0.058502078,0.0665133,0.1576517,0.05217898
underthesilverlake,0.17036575,0.11899093,0.09766415,0.09662205,0.19122523,0.11744586,0.13954511,0.429309,0.07544932,0.113812655,0.10839164,0.08224419,0.10110232,0.112988025,0.087955356,0.099335074,0.09736785,0.108440936,0.1040144,0.10628545
usmovie,0.10087496,0.04664421,0.055034906,0.060428172,0.12129864,0.07059774,0.060100228,0.4451106,0.0693872,0.057390958,0.0694783,0.0638504,0.08905566,0.054289192,0.061406136,0.06998509,0.07187289,0.068976015,0.06260604,0.07055873
whatmenwant,0.09926608,0.11927834,0.09663153,0.06139204,0.15340653,0.10570118,0.08863586,0.47812134,0.054973185,0.10853273,0.089122325,0.07276335,0.06806189,0.10095981,0.049718678,0.047061235,0.07370612,0.05641523,0.07541317,0.056582987
wonderparkmovie,0.1412737,0.096285135,0.073275656,0.031424582,0.12740591,0.24177489,0.04705602,0.52639395,0.12512034,0.16509655,0.16230375,0.05068651,0.007783413,0.09904081,0.2293298,0.054839402,0.05073151,0.06729147,0.19019064,0.08393732
xmenmovies,0.11940813,0.1113309,0.10110733,0.09489611,0.16427872,0.10192615,0.117578596,0.45708546,0.13971373,0.091029525,0.07765117,0.09708637,0.12046558,0.11267489,0.10169503,0.101442605,0.12367621,0.11417225,0.11407772,0.11496967
yesterdaymovie,0.122244745,0.072001815,0.06242749,0.061029077,0.14198148,0.08451271,0.08339739,0.42565638,0.04537177,0.075083524,0.0782792,0.0583539,0.06655714,0.07474038,0.052543193,0.06252223,0.0578157,0.069253296,0.061368763,0.057890564
