username,acc,truth,top_n,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western
clarathefilm,0.0,['Sci-Fi'],['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
coldpursuitmovie,0.6666666666666666,"['Action', 'Crime', 'Drama']","['Comedy', 'Drama', 'Crime']",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
detectivepikachumovie,0.6666666666666666,"['Action', 'Adventure', 'Comedy']","['Adventure', 'Comedy', 'Drama']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
disneyaladdin,0.6666666666666666,"['Adventure', 'Family', 'Fantasy']","['Fantasy', 'Adventure', 'Comedy']",0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
doramovie,0.5,"['Adventure', 'Family']","['Adventure', 'Animation']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dumbo,1.0,"['Adventure', 'Family', 'Fantasy']","['Adventure', 'Fantasy', 'Family']",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
escaperoom,1.0,"['Action', 'Adventure', 'Horror']","['Adventure', 'Action', 'Horror']",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
everybodyknowsmovie,0.6666666666666666,"['Crime', 'Drama', 'Mystery']","['Drama', 'Horror', 'Mystery']",0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
fastandfuriousmovie,1.0,"['Action', 'Adventure']","['Adventure', 'Action']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fightingwmyfam,0.6666666666666666,"['Biography', 'Comedy', 'Drama']","['Drama', 'Comedy', 'Adventure']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
fivefeetapartfilm,0.5,"['Drama', 'Romance']","['Drama', 'Comedy']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
glassmovie,1.0,"['Drama', 'Sci-Fi', 'Thriller']","['Drama', 'Thriller', 'Sci-Fi']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
gloriabellmovie,0.6666666666666666,"['Comedy', 'Drama', 'Romance']","['Drama', 'Comedy', 'Horror']",0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
godzillamovie,1.0,"['Action', 'Adventure', 'Fantasy']","['Adventure', 'Action', 'Fantasy']",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
goodboysmovie,1.0,"['Adventure', 'Comedy']","['Comedy', 'Adventure']",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gretafilm,0.3333333333333333,"['Drama', 'Mystery', 'Thriller']","['Drama', 'Adventure', 'Action']",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
happydeathdaymovie,0.0,"['Comedy', 'Horror', 'Mystery']","['Drama', 'Crime', 'Action']",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
hellboymovie,1.0,"['Action', 'Adventure', 'Fantasy']","['Adventure', 'Action', 'Fantasy']",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
hersmellmovie,0.5,"['Drama', 'Music']","['Adventure', 'Drama']",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
highlifemovie,0.6666666666666666,"['Adventure', 'Drama', 'Mystery']","['Drama', 'Horror', 'Adventure']",0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
hotelmumbaifilm,0.6666666666666666,"['Drama', 'History', 'Thriller']","['Drama', 'Thriller', 'Sci-Fi']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
httydragon,1.0,"['Action', 'Adventure', 'Animation']","['Adventure', 'Animation', 'Action']",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hustlemovie,0.5,"['Comedy', 'Crime']","['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
isntitromantic,1.0,"['Comedy', 'Fantasy', 'Romance']","['Comedy', 'Romance', 'Fantasy']",0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
johnwickmovie,0.6666666666666666,"['Action', 'Crime', 'Thriller']","['Comedy', 'Action', 'Crime']",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lalloronamovie,0.6666666666666666,"['Horror', 'Mystery', 'Thriller']","['Thriller', 'Action', 'Horror']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
lastblackmansf,1.0,['Drama'],['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
latenightmovie,1.0,"['Comedy', 'Drama']","['Drama', 'Comedy']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
lionking,0.6666666666666666,"['Adventure', 'Animation', 'Drama']","['Drama', 'Adventure', 'Horror']",0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
littlethemovie,0.3333333333333333,"['Comedy', 'Fantasy', 'Romance']","['Drama', 'Comedy', 'Adventure']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
littlewoodsfilm,0.3333333333333333,"['Crime', 'Drama', 'Western']","['Drama', 'Horror', 'History']",0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
longshotmovie,0.5,"['Comedy', 'Romance']","['Drama', 'Comedy']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mamovie2019,0.0,"['Horror', 'Thriller']","['Drama', 'Comedy']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
meninblack,1.0,"['Action', 'Adventure', 'Comedy']","['Comedy', 'Adventure', 'Action']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
midsommarmovie,0.3333333333333333,"['Drama', 'Horror', 'Mystery']","['Drama', 'Adventure', 'Action']",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
missbalamovie,0.3333333333333333,"['Action', 'Crime', 'Drama']","['Drama', 'Adventure', 'History']",0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
missinglinkfilm,1.0,"['Adventure', 'Animation', 'Comedy']","['Comedy', 'Adventure', 'Animation']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
onceinhollywood,1.0,"['Comedy', 'Drama']","['Drama', 'Comedy']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
onthebasisofsex,1.0,"['Biography', 'Drama']","['Drama', 'Biography']",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
overcomermovie,0.5,"['Drama', 'Sport']","['Drama', 'Comedy']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
petsematarymovie,1.0,"['Horror', 'Mystery', 'Thriller']","['Horror', 'Mystery', 'Thriller']",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
pomsmovie,1.0,"['Comedy', 'Drama', 'Sport']","['Drama', 'Comedy', 'Sport']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
rocketmanmovie,1.0,"['Biography', 'Drama', 'Music']","['Drama', 'Biography', 'Music']",0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
scarystoriesmovie,1.0,"['Horror', 'Mystery', 'Thriller']","['Horror', 'Mystery', 'Thriller']",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
secretlifeofpets,1.0,"['Adventure', 'Animation', 'Comedy']","['Comedy', 'Adventure', 'Animation']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
serenityfilm,0.6666666666666666,"['Drama', 'Mystery', 'Thriller']","['Drama', 'Horror', 'Thriller']",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
shaftmovie,1.0,"['Action', 'Comedy', 'Crime']","['Comedy', 'Crime', 'Action']",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shazammovie,1.0,"['Action', 'Adventure', 'Comedy']","['Comedy', 'Adventure', 'Action']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spidermanmovie,1.0,"['Action', 'Adventure', 'Sci-Fi']","['Action', 'Adventure', 'Sci-Fi']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
stubermovie,0.3333333333333333,"['Action', 'Comedy', 'Crime']","['Horror', 'Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
taosdfilm,0.3333333333333333,"['Comedy', 'Drama', 'Sport']","['Action', 'Drama', 'Thriller']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
teenspiritmov,0.5,"['Drama', 'Music']","['Drama', 'Horror']",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
thebestofenemies,1.0,"['Biography', 'Drama', 'History']","['Drama', 'History', 'Biography']",0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
thedeaddontdie,0.3333333333333333,"['Comedy', 'Fantasy', 'Horror']","['Horror', 'Mystery', 'Thriller']",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
thefarewell,0.5,"['Comedy', 'Drama']","['Drama', 'Adventure']",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
thehummingbirdprojectfilm,0.0,['Thriller'],['Adventure'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
theintrudermovie,1.0,"['Drama', 'Horror', 'Mystery']","['Horror', 'Drama', 'Mystery']",0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
thekitchenmovie,1.0,"['Action', 'Crime', 'Drama']","['Action', 'Drama', 'Crime']",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
thelegomovie,1.0,"['Action', 'Adventure', 'Animation']","['Adventure', 'Animation', 'Action']",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
themustangfilm,1.0,['Drama'],['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
theprodigymovie,0.5,"['Horror', 'Thriller']","['Horror', 'Drama']",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
thesunisalsoastar,0.5,"['Drama', 'Romance']","['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
theupsidefilm,1.0,"['Comedy', 'Drama']","['Drama', 'Comedy']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tolkienmovie,0.6666666666666666,"['Biography', 'Drama', 'War']","['Drama', 'Biography', 'Sport']",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
toystory,1.0,"['Adventure', 'Animation', 'Comedy']","['Comedy', 'Adventure', 'Animation']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
triplefrontier,0.0,"['Action', 'Adventure', 'Crime']","['Drama', 'Horror', 'Thriller']",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
uglydolls,1.0,"['Adventure', 'Animation', 'Comedy']","['Comedy', 'Adventure', 'Animation']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
underthesilverlake,0.6666666666666666,"['Comedy', 'Crime', 'Drama']","['Drama', 'Comedy', 'Horror']",0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
usmovie,0.3333333333333333,"['Horror', 'Mystery', 'Thriller']","['Drama', 'Comedy', 'Mystery']",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
whatmenwant,0.6666666666666666,"['Comedy', 'Fantasy', 'Romance']","['Comedy', 'Drama', 'Romance']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
wonderparkmovie,0.6666666666666666,"['Adventure', 'Animation', 'Comedy']","['Comedy', 'Drama', 'Adventure']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
xmenmovies,1.0,"['Action', 'Adventure', 'Sci-Fi']","['Action', 'Adventure', 'Sci-Fi']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
yesterdaymovie,0.6666666666666666,"['Comedy', 'Fantasy', 'Music']","['Comedy', 'Fantasy', 'Adventure']",0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
